
                                       SUMMARY OF WATER BALANCE

                                                              CHANGE IN STORAGE
                               PRECIP          PLANT   ------------------------------  DEEP                     CUM.
 DAY HR  YR   PRECIP  SNOWMELT INTRCP    ET    TRANSP  CANOPY   SNOW  RESIDUE   SOIL   PERC   RUNOFF   PONDED    ET    ERROR
  25 24 2018    0.08    0.00    0.03    0.03    0.02    0.01    0.03    0.00   -0.02    0.00    0.00    0.00    19.1    0.00
  26 24 2018    1.92    0.00    0.00    0.75    0.00   -0.01    1.25    0.00   -0.10    0.00    0.00    0.00    19.8    0.05
  27 24 2018    0.00    0.00    0.00    0.03    0.00    0.00    0.02    0.00   -0.04    0.00    0.00    0.00    19.9   -0.01
  28 24 2018    0.00    0.00    0.00   -0.10    0.00    0.01    0.01    0.00   -0.02    0.00    0.00    0.00    19.7    0.12
  29 24 2018    0.00    0.00    0.00    0.04    0.01   -0.01    0.00    0.00   -0.02    0.00    0.00    0.00    19.8   -0.01
  30 24 2018    0.08    0.00    0.03    0.07    0.05    0.00   -0.01    0.00   -0.01    0.00    0.00    0.00    19.9    0.00
  31 24 2018    2.33    0.00    0.15    0.82    0.05    0.01    1.42    0.00   -0.02    0.00    0.00    0.00    20.7   -0.01
  32 24 2018    9.58    0.00    0.36    3.23    0.00    0.00    6.17    0.00   -0.03    0.00    0.00    0.00    23.9    0.00
  33 24 2018    0.13    0.00    0.04    0.47    0.02    0.00    0.07    0.00   -0.01    0.00    0.00    0.00    24.4   -0.08
  34 24 2018    3.04    0.00    0.06    1.13    0.01    0.00    1.92    0.00   -0.13    0.00    0.00    0.00    25.5    0.12
  35 24 2018    4.25    0.00    0.15    1.45    0.01    0.01    2.72    0.00   -0.19    0.00    0.00    0.00    27.0    0.18
  36 24 2018    9.58    0.00    1.29    2.31    0.00   -0.01    6.17    0.00   -0.01    0.00    0.00    0.00    29.3   -0.02
  37 24 2018    0.00    0.00    0.00    1.35    0.01   -0.01   -0.02    0.00   -0.03    0.00    0.00    0.00    30.6   -0.01
  38 24 2018    0.00    0.00    0.00    0.01    0.01    0.01   -0.01    0.00   -0.03    0.00    0.00    0.00    30.6    0.02
  39 24 2018    0.29    0.00    0.10    0.05    0.02    0.00    0.17    0.00   -0.02    0.00    0.00    0.00    30.7   -0.01
  40 24 2018    7.25    0.00    0.77    1.94    0.03    0.00    4.64    0.00   -0.06    0.00    0.00    0.00    32.6    0.07
  41 24 2018   12.50    0.00    2.77    0.98    0.00    0.00    9.56    0.00   -0.02    0.00    0.00    0.00    33.6   -0.01
  42 24 2018    1.04    0.00    0.10    3.03    0.00    0.00    0.71    0.00   -0.03    0.00    0.00    0.00    36.6    0.00
  43 24 2018    1.92    0.00    0.17    0.60    0.01    0.01    1.26    0.00   -0.24    0.00    0.00    0.00    37.2    0.22
  44 24 2018    0.00    0.00    0.00    0.22    0.02    0.00   -0.01    0.00   -0.02    0.00    0.00    0.00    37.5   -0.02
  45 24 2018    0.00    0.00    0.00    0.05    0.04    0.00   -0.05    0.00   -0.04    0.00    0.00    0.00    37.5    0.04
  46 24 2018    0.00    0.00    0.00    0.11    0.01    0.00   -0.05    0.00   -0.03    0.00    0.00    0.00    37.6   -0.03
  47 24 2018    0.00    0.00    0.00    0.07    0.02    0.00   -0.02    0.00   -0.04    0.00    0.00    0.00    37.7    0.00
  48 24 2018    0.00    0.00    0.00    0.08    0.01    0.00   -0.05    0.00   -0.03    0.00    0.00    0.00    37.8    0.00
  49 24 2018    0.00    0.00    0.00    0.05    0.03    0.01   -0.05    0.00    0.00    0.00    0.00    0.00    37.8    0.00
  50 24 2018    0.00    0.00    0.00    0.09    0.02   -0.01   -0.03    0.00   -0.04    0.00    0.00    0.00    37.9   -0.01
  51 24 2018    0.00    0.00    0.00    0.06    0.00    0.00    0.00    0.00   -0.05    0.00    0.00    0.00    38.0    0.00
  52 24 2018    0.00    0.00    0.00    0.05    0.00    0.00    0.00    0.00   -0.04    0.00    0.00    0.00    38.0   -0.01
  53 24 2018    0.25    0.00    0.09    0.07    0.00    0.00    0.13    0.00   -0.04    0.00    0.00    0.00    38.1    0.00
  54 24 2018    5.79    0.00    0.81    1.35    0.00    0.00    3.76    0.00   -0.14    0.00    0.00    0.00    39.4    0.10
  55 24 2018    1.00    0.00    0.01    1.19    0.00    0.00    0.64    0.00   -0.03    0.00    0.00    0.00    40.6    0.00
  56 24 2018    0.96    0.00    0.00    0.40    0.00    0.00    0.60    0.00   -0.02    0.00    0.00    0.00    41.0    0.00
  57 24 2018    0.00    0.00    0.00    0.05    0.00    0.00   -0.02    0.00   -0.03    0.00    0.00    0.00    41.1    0.00
  58 24 2018    0.04    0.00    0.01    0.01    0.01    0.00    0.02    0.00   -0.01    0.00    0.00    0.00    41.1    0.00
  59 24 2018    0.96    0.00    0.06    0.29    0.00    0.01    0.62    0.00   -0.35    0.00    0.00    0.00    41.4    0.35
  60 24 2018    0.00    0.00    0.00    0.06    0.01    0.00   -0.01    0.00   -0.02    0.00    0.00    0.00    41.4    0.03
  61 24 2018    0.00    0.00    0.00    0.12    0.05    0.00   -0.08    0.00    0.01    0.00    0.00    0.00    41.6   -0.05
  62 24 2018    0.00    0.06    0.00    0.34    0.31    0.00   -0.14    0.00   -0.18    0.00    0.00    0.00    41.9   -0.02
  63 24 2018    0.00    0.62    0.00    0.63    0.54    0.00   -0.74    0.00    0.12    0.00    0.00    0.00    42.5   -0.01
  64 24 2018    0.08    0.00    0.03    0.14    0.00    0.00   -0.03    0.00   -0.06    0.00    0.00    0.00    42.7    0.00
  65 24 2018    1.92    0.00    0.00    0.85    0.00    0.00    1.15    0.00   -0.34    0.00    0.00    0.00    43.5    0.30
  66 24 2018    0.00    0.00    0.00    0.04    0.01    0.00   -0.02    0.00   -0.02    0.00    0.00    0.00    43.6   -0.01
  67 24 2018    0.17    0.00    0.06    0.01    0.01    0.01    0.07    0.00    0.00    0.00    0.00    0.00    43.6    0.01
  68 24 2018    3.88    0.00    0.18    1.31    0.02    0.01    2.45    0.00   -0.13    0.00    0.00    0.00    44.9    0.13
  69 24 2018    0.96    0.00    0.00    0.55    0.00   -0.01    0.62    0.00   -0.17    0.00    0.00    0.00    45.4    0.15
  70 24 2018    0.00    0.00    0.00    0.02    0.02    0.00   -0.01    0.00   -0.11    0.00    0.00    0.00    45.4    0.09
  71 24 2018    0.00    0.25    0.00    0.11    0.07    0.00   -0.31    0.00    0.21    0.00    0.00    0.00    45.6   -0.02
  72 24 2018    0.00    2.04    0.00    0.51    0.48    0.00   -2.09    0.00    1.53    0.00    0.00    0.00    46.1    0.04
  73 24 2018    0.08    9.83    0.03    1.47    1.45    0.00   -9.81    0.00    8.40    0.00    0.00    0.00    47.5   -0.01
  74 24 2018    1.92    1.31    0.00    1.57    0.78    0.00   -0.16    0.00    0.55    0.00    0.00    0.00    49.1   -0.01
  75 24 2018    0.00    0.59    0.00    1.63    1.26   -0.01   -0.92    0.00   -0.70    0.00    0.00    0.00    50.7   -0.01
  76 24 2018    0.21    9.89    0.08    1.78    1.71    0.00   -9.80    0.00    3.69    0.00    0.00    4.42    52.5    0.03
  77 24 2018    4.79    0.10    0.32    1.97    0.45    0.00    2.93    0.00    1.87    0.01    0.00    2.16    54.5    0.04
  78 24 2018    0.04    0.00    0.01    1.17    0.71    0.00   -0.10    0.00    0.37    0.23    0.00    0.83    55.7   -0.01
  79 24 2018    0.96    0.00    0.00    0.57    0.06    0.00    0.49    0.00    0.03    0.27    0.00    0.21    56.2    0.24
  80 24 2018    0.04    0.16    0.01    1.34    1.33    0.01   -0.16    0.00   -1.18    0.23    0.00    0.00    57.6   -0.01
  81 24 2018    1.21    5.19    0.09    2.60    2.24    0.01   -4.43    0.00   -0.19    0.14    0.00    2.98    60.2    0.04
  82 24 2018    5.75    8.62    0.11    3.15    0.97    0.00   -5.05    0.00    0.61    0.02    0.00    9.98    63.3    0.00
  83 24 2018    0.04   10.90    0.02    2.08    1.89   -0.01  -10.90    0.00    0.10    0.07    0.00   18.79    65.4   -0.02
  84 24 2018    1.38    6.75    0.22    2.33    1.97    0.01   -5.91    0.00    0.25    0.01    3.46   19.69    67.7    0.12
  85 24 2018    9.67    7.39    1.39    2.74    0.38   -0.01   -1.20    0.00    0.18    0.09    6.53   19.82    70.5    0.02
  86 24 2018    2.21    0.00    0.11    2.12    0.00   -0.01    1.40    0.00    0.32    0.06    0.00   19.40    72.6    0.02
  87 24 2018    6.79    0.00    0.73    1.98    0.13    0.01    4.33    0.00   -0.33    0.02    0.00   19.19    74.6    0.39
  88 24 2018    1.92    0.00    0.00    1.52    0.08    0.00    1.23    0.00   -0.21    0.02    0.00   19.05    76.1    0.22
  89 24 2018    0.00    0.65    0.00    1.38    1.37    0.00   -0.69    0.00   -0.44    0.01    0.00   18.78    77.5    0.00
  90 24 2018    0.29    2.13    0.11    1.81    1.79    0.00   -1.97    0.00   -0.34    0.01    0.00   19.46    79.3   -0.01
  91 24 2018    6.83    4.56    0.05    4.76    2.13   -0.01   -0.29    0.00    0.15    0.00    1.92   19.83    84.1   -0.01
  92 24 2018    2.88   12.45    0.00    4.79    3.63    0.01  -10.62    0.00    0.22    0.00    8.71   19.64    88.9    0.00
  93 24 2018    0.00    4.59    0.00    2.25    1.41   -0.01   -5.22    0.00   -0.21    0.00    3.27   19.56    91.1   -0.01
  94 24 2018    0.00    5.72    0.00    3.01    2.61    0.01   -5.68    0.00   -0.16    0.00    3.79   18.56    94.1    0.02
  95 24 2018    0.67    0.42    0.24    2.12    1.88    0.01    0.00    0.00    8.37    8.75    0.00    0.42    96.2   -0.68
  96 24 2018   15.58    0.00    2.95    0.47    0.00    0.00   13.03    0.00   -0.23    0.03    0.00    0.00    96.7    0.00
  97 24 2018    6.21    2.11    2.15    2.21    0.00    0.01    2.63    0.00    0.13    0.05    0.00    1.98    98.9    0.00
  98 24 2018   10.67    2.41    1.60    4.08    0.00   -0.02    4.77    0.00    0.12    0.07    0.00    4.19   103.0   -0.03
  99 24 2018    2.88    3.32    0.00    3.82    1.19    0.00   -1.44    0.00   -0.35   -0.15    0.00    6.77   106.8    0.02
 100 24 2018    0.00    4.91    0.00    3.04    3.01    0.00   -4.92    0.00   -0.21   -1.08    0.00    9.98   109.8   -0.03
 101 24 2018    0.04    9.78    0.02    4.43    4.39    0.00   -9.74    0.00    0.22   -0.66    0.00   15.76   114.3    0.00
 102 24 2018    0.96    5.12    0.00    5.16    4.15    0.01   -4.34    0.00    2.23   14.77    0.00    0.13   119.4   -1.22
 103 24 2018    0.04    0.03    0.02    1.26    0.19   -0.01    0.00    0.00   -1.11    0.00    0.00    0.03   120.7   -0.01
 104 24 2018    1.00    2.63    0.02    2.95    1.65    0.01    0.00    0.00   -0.92   -0.72    0.00    0.19   123.6   -0.49
 105 24 2018    0.96    2.84    0.00    3.84    2.72    0.00    0.00    0.00   -2.04   -0.36    0.00    0.13   127.5   -0.40
 106 24 2018    0.13    0.00    0.05    3.69    3.01   -0.01    0.00    0.00   -3.04   -0.06    0.00    0.00   131.2   -0.36
 107 24 2018    2.88    1.87    0.00    3.56    1.56    0.00    0.76    0.00   -1.32   -0.02    0.00    0.00   134.7   -0.05
 108 24 2018    0.00    0.98    0.00    3.10    2.53    0.00   -0.76    0.00   -2.21    0.00    0.00    0.00   137.8   -0.13
 109 24 2018    0.25    0.16    0.09    3.27    2.51    0.01    0.00    0.00   -3.21    0.00    0.00    0.16   141.1   -0.07
 110 24 2018    5.96    2.24    0.97    1.29    0.00    0.00    2.69    0.00    1.24    0.00    0.00    0.00   142.4    0.02
 111 24 2018    4.79    0.00    0.47    2.24    0.00    0.01    3.24    0.00   -0.20    0.00    0.00    0.00   144.6    0.00
 112 24 2018    0.04    4.73    0.02    2.48    1.96    0.00   -4.59    0.00    8.73    0.00    0.00    0.00   147.1   -6.11
 113 24 2018    1.50    2.21    0.26    4.19    3.54    0.00   -1.34    0.00   -2.02    0.00    0.00    0.40   151.3    0.02
 114 24 2018   12.46    0.00    2.94    0.32    0.00   -0.01   10.07    0.00    0.00    0.00    0.00    0.00   151.6   -0.21
 115 24 2018    0.00    4.13    0.00    4.36    1.41    0.00   -4.03    0.00    2.61   -0.06    0.00    0.00   156.0    0.05
 116 24 2018    0.00    4.82    0.00    1.96    1.93    0.00   -4.64    0.00    1.73    0.85    0.00    0.12   158.0   -0.02
 117 24 2018    0.00    1.55    0.00    3.43    3.18    0.00   -1.40    0.00   -1.99    0.05    0.00    0.00   161.4    0.03
 118 24 2018    0.00    0.00    0.00    3.49    2.97    0.01    0.00    0.00   -3.48    0.00    0.00    0.00   164.9   -0.01
 119 24 2018    0.00    0.00    0.00    4.51    3.63   -0.01    0.00    0.00   -4.48    0.00    0.00    0.00   169.4   -0.03
 120 24 2018    0.08    0.05    0.03    4.39    3.49    0.01    0.00    0.00   -3.71   -0.60    0.00    0.00   173.8   -0.03
 121 24 2018    2.75    1.98    0.47    1.80    0.91    0.00    0.00    0.00    0.02    0.00    0.00    0.48   175.6    0.00
 122 24 2018   20.21    0.91    2.96    0.15    0.00    0.00   17.24    0.00    0.82    0.00    0.00    0.00   175.7    0.00
 123 24 2018   23.96    3.10    2.90    0.29    0.00    0.00   20.62    0.00    3.11    0.00    0.00    0.00   176.0    0.00
 124 24 2018    0.00    4.80    0.00    3.56    0.66    0.00   -4.82    0.00    8.31    0.00    0.00    0.00   179.6   -4.15
 125 24 2018    0.00   10.34    0.00    3.72    3.70    0.00  -10.34    0.00    3.18    3.76    0.00    0.00   183.3   -0.33
 126 24 2018    0.00   10.39    0.00    2.83    2.80    0.00  -10.35    0.00   -0.23    7.79    0.00    0.00   186.1   -0.05
 127 24 2018    0.00   11.91    0.00    3.67    3.63    0.00  -12.36    0.00    0.36    8.13    0.00    0.00   189.8    0.20
 128 24 2018    0.00    0.00    0.00    5.30    4.23    0.00    0.00    0.00   -5.41    0.09    0.00    0.00   195.1    0.02
 129 24 2018    0.00    0.00    0.00    4.91    3.94    0.01    0.00    0.00   -5.01    0.09    0.00    0.00   200.0    0.00
 130 24 2018    0.04    0.00    0.02    5.41    4.29    0.01    0.00    0.00   -5.54    0.09    0.00    0.00   205.4    0.04
 131 24 2018    1.04    0.05    0.11    2.74    2.00    0.00    0.00    0.00   -1.88    0.10    0.00    0.00   208.2   -0.01
 132 24 2018    2.38    0.05    0.41    1.81    0.67    0.00    0.00    0.00    0.18    0.10    0.00    0.00   210.0   -0.01
 133 24 2018   10.58    1.64    2.65    1.73    0.00   -0.01    0.00    0.00    7.04    0.10    0.00    0.03   211.7   -0.55
 134 24 2018    0.96    0.32    1.75    1.32    0.00    0.00    0.00    0.00    0.45    0.10    0.00    0.05   213.0   -0.04
 135 24 2018    0.00    0.00    0.00    2.64    0.72    0.00    0.00    0.00    1.48    0.10    0.00    0.00   215.7   -2.41
 136 24 2018    0.00    0.00    0.00    4.96    3.89    0.00    0.00    0.00   -5.00    0.10    0.00    0.00   220.6   -0.07
 137 24 2018    0.04    0.00    0.02    5.44    4.15   -0.01    0.00    0.00   -5.46    0.11    0.00    0.00   226.1   -0.04
 138 24 2018    1.63    0.56    0.25    2.04    1.29    0.02    0.00    0.00   -0.80    0.11    0.00    0.00   228.1    0.03
 139 24 2018   15.42    2.42    2.99    0.63    0.00    0.00    5.20    0.00    6.75    0.11    0.00    0.00   228.7   -0.01
 140 24 2018    1.92    6.37    1.79    1.65    0.00    0.00   -5.20    0.00    6.51    0.11    0.00    0.05   230.4   -0.02
 141 24 2018    0.04    0.03    0.02    3.74    1.62    0.00    0.00    0.00   -2.14    0.17    0.00    0.03   234.1    0.08
 142 24 2018    0.96    0.53    0.00    3.09    2.40    0.01    0.00    0.00   -2.17    0.11    0.00    0.00   237.2   -0.04
 143 24 2018    0.00    0.00    0.00    2.81    2.27    0.00    0.00    0.00   -2.91    0.12    0.00    0.00   240.0   -0.02
 144 24 2018    0.00    0.00    0.00    4.13    3.63   -0.01    0.00    0.00   -4.30    0.08    0.00    0.00   244.2    0.10
 145 24 2018    0.00    0.00    0.00    4.03    3.66    0.02    0.00    0.00   -2.44   -1.61    0.00    0.00   248.2    0.00
 146 24 2018    0.00    0.00    0.00    4.75    3.94   -0.03    0.00    0.00   -5.68    0.97    0.00    0.00   252.9   -0.02
 147 24 2018    0.04    0.00    0.02    3.95    2.99    0.02    0.00    0.00   -4.30    0.37    0.00    0.00   256.9   -0.01
 148 24 2018    0.96    0.00    0.00    2.17    1.34   -0.01    0.00    0.00   -1.36    0.16    0.00    0.00   259.1    0.01
 149 24 2018    0.00    0.00    0.00    2.92    2.14    0.00    0.00    0.00   -2.98    0.08    0.00    0.00   262.0   -0.01
 150 24 2018    0.00    0.00    0.00    5.13    3.53    0.00    0.00    0.00   -5.15    0.02    0.00    0.00   267.1    0.00
 151 24 2018    0.00    0.00    0.00    5.59    4.17   -0.01    0.00    0.00   -5.58    0.00    0.00    0.00   272.7   -0.01
 152 24 2018    0.00    0.00    0.00    4.22    1.45   -0.01    0.00    0.00   -4.22    0.00    0.00    0.00   276.9    0.00
 153 24 2018    0.00    0.00    0.00    1.26    0.02    0.02    0.00    0.00   -1.30    0.00    0.00    0.00   278.2    0.02
 154 24 2018    0.00    0.00    0.00    0.88    0.00   -0.01    0.00    0.00   -0.87    0.00    0.00    0.00   279.1    0.00
 155 24 2018    0.00    0.00    0.00    0.76    0.00    0.00    0.00    0.00   -0.75    0.00    0.00    0.00   279.8   -0.01
 156 24 2018    0.00    0.00    0.00    0.52    0.00    0.00    0.00    0.00   -0.53    0.00    0.00    0.00   280.3    0.00
 157 24 2018    0.00    0.00    0.00    0.36    0.00    0.01    0.00    0.00   -0.39    0.00    0.00    0.00   280.7    0.02
 158 24 2018    0.00    0.00    0.00    0.40    0.00   -0.02    0.00    0.00   -0.38    0.00    0.00    0.00   281.1    0.00
 159 24 2018    0.00    0.00    0.00    0.29    0.00    0.01    0.00    0.00   -0.29    0.00    0.00    0.00   281.4   -0.01
 160 24 2018    0.00    0.00    0.00    0.27    0.00    0.00    0.00    0.00   -0.27    0.00    0.00    0.00   281.7    0.00
 161 24 2018    0.00    0.00    0.00    0.23    0.00    0.01    0.00    0.00   -0.25    0.00    0.00    0.00   281.9    0.02
 162 24 2018    0.00    0.00    0.00    0.25    0.00   -0.01    0.00    0.00   -0.23    0.00    0.00    0.00   282.1   -0.01
 163 24 2018    0.00    0.00    0.00    0.08    0.00    0.02    0.00    0.00   -0.13    0.00    0.00    0.00   282.2    0.02
 164 24 2018    0.00    0.00    0.00    0.15    0.00   -0.01    0.00    0.00   -0.14    0.00    0.00    0.00   282.4    0.01
 165 24 2018    0.04    0.00    0.02    0.17    0.00   -0.01    0.00    0.00   -0.13    0.00    0.00    0.00   282.5   -0.01
 166 24 2018    1.04    0.00    0.03    0.81    0.00    0.04    0.00    0.00    0.18    0.00    0.00    0.00   283.3    0.00
 167 24 2018    3.08    0.00    0.50    1.19    0.00    0.00    0.00    0.00    1.40    0.00    0.00    0.00   284.5    0.02
 168 24 2018   26.83    0.00    2.99    0.92    0.00   -0.01    0.00    0.00   24.81    0.00    0.00    0.00   285.5   -1.38
 169 24 2018    0.13    0.00    0.05    4.11    0.12    0.01    0.00    0.00   -1.27    0.25    0.00    0.00   289.6   -0.03
 170 24 2018    2.88    0.00    0.23    2.07    0.62    0.00    0.00    0.00    0.37    0.24    0.00    0.00   291.6    0.01
 171 24 2018    0.00    0.00    0.00    2.78    1.88    0.00    0.00    0.00   -2.70    0.17    0.00    0.00   294.4   -0.02
 172 24 2018    0.00    0.00    0.00    5.23    3.72    0.01    0.00    0.00   -5.31    0.05    0.00    0.00   299.6    0.02
 173 24 2018    0.00    0.00    0.00    7.29    4.93   -0.02    0.00    0.00   -7.28    0.01    0.00    0.00   306.9    0.00
 174 24 2018    0.17    0.00    0.06    3.09    1.56    0.00    0.00    0.00   -3.02    0.00    0.00    0.00   310.0    0.03
 175 24 2018    3.83    0.00    0.00    2.33    0.00    0.00    0.00    0.00    1.54    0.00    0.00    0.00   312.3    0.02
 176 24 2018    0.00    0.00    0.00    3.15    1.10   -0.01    0.00    0.00   -3.17    0.00    0.00    0.00   315.5    0.03
 177 24 2018    0.00    0.00    0.00    1.73    0.07   -0.01    0.00    0.00   -1.73    0.00    0.00    0.00   317.2    0.01
 178 24 2018    0.00    0.00    0.00    0.91    0.00    0.00    0.00    0.00   -0.93    0.00    0.00    0.00   318.1    0.01
 179 24 2018    0.00    0.00    0.00    0.67    0.00   -0.01    0.00    0.00   -0.66    0.00    0.00    0.00   318.8   -0.01
 180 24 2018    0.04    0.00    0.02    0.42    0.00    0.03    0.00    0.00   -0.43    0.00    0.00    0.00   319.2    0.01
 181 24 2018    0.96    0.00    0.00    0.88    0.00    0.00    0.00    0.00    0.08    0.00    0.00    0.00   320.1    0.02
 182 24 2018    0.00    0.00    0.00    0.55    0.00   -0.01    0.00    0.00   -0.52    0.00    0.00    0.00   320.7   -0.03
 183 24 2018    0.00    0.00    0.00    0.40    0.00   -0.01    0.00    0.00   -0.38    0.00    0.00    0.00   321.1   -0.01
 184 24 2018    0.00    0.00    0.00    0.20    0.00    0.00    0.00    0.00   -0.23    0.00    0.00    0.00   321.3    0.02
 185 24 2018    0.00    0.00    0.00    0.10    0.00    0.03    0.00    0.00   -0.15    0.00    0.00    0.00   321.4    0.02
 186 24 2018    0.00    0.00    0.00    0.08    0.00    0.00    0.00    0.00   -0.11    0.00    0.00    0.00   321.4    0.02
 187 24 2018    0.29    0.00    0.11    0.17    0.00   -0.01    0.00    0.00    0.01    0.00    0.00    0.00   321.6    0.01
 188 24 2018    6.71    0.00    0.45    3.09    0.00    0.02    0.00    0.00    3.24    0.00    0.00    0.00   324.7    0.01
 189 24 2018    0.00    0.00    0.00    1.84    0.05    0.01    0.00    0.00   -1.43    0.00    0.00    0.00   326.5    0.03
 190 24 2018    0.00    0.00    0.00    0.94    0.00   -0.03    0.00    0.00   -0.93    0.00    0.00    0.00   327.5    0.01
 191 24 2018    0.00    0.00    0.00    0.59    0.00   -0.02    0.00    0.00   -0.61    0.00    0.00    0.00   328.1    0.04
 192 24 2018    0.08    0.00    0.03    0.34    0.00    0.02    0.00    0.00   -0.35    0.00    0.00    0.00   328.4    0.04
 193 24 2018    2.00    0.00    0.03    1.25    0.00    0.02    0.00    0.00    0.71    0.00    0.00    0.00   329.7    0.02
 194 24 2018    1.92    0.00    0.00    1.75    0.00   -0.01    0.00    0.00    0.18    0.00    0.00    0.00   331.4    0.02
 195 24 2018    0.50    0.00    0.18    0.64    0.00    0.00    0.00    0.00   -0.34    0.00    0.00    0.00   332.1    0.02
 196 24 2018   11.58    0.00    3.00    1.47    0.00    0.00    0.00    0.00    7.29    0.00    0.00    0.00   333.5    0.01
 197 24 2018    1.92    0.00    0.08    4.71    0.26    0.01    0.00    0.00    0.16    0.00    0.00    0.00   338.2   -0.04
 198 24 2018    0.00    0.00    0.00    3.24    1.77   -0.02    0.00    0.00   -3.13    0.00    0.00    0.00   341.5   -0.02
 199 24 2018    0.00    0.00    0.00    1.97    0.16    0.01    0.00    0.00   -2.00    0.00    0.00    0.00   343.5    0.01
 200 24 2018    0.00    0.00    0.00    1.11    0.00   -0.01    0.00    0.00   -1.12    0.00    0.00    0.00   344.6    0.01
 201 24 2018    0.04    0.00    0.02    0.65    0.00    0.00    0.00    0.00   -0.62    0.00    0.00    0.00   345.2    0.00
 202 24 2018    1.58    0.00    0.23    1.10    0.00    0.02    0.00    0.00    0.26    0.00    0.00    0.00   346.3   -0.01
 203 24 2018   14.88    0.00    2.10    4.36    0.29    0.02    0.00    0.00    8.60    0.00    0.00    0.00   350.7    0.02
 204 24 2018   11.50    0.00    3.00    1.68    0.00   -0.01    0.00    0.00    8.92    0.00    0.00    0.00   352.4    0.00
 205 24 2018    0.13    0.00    0.05    4.43    0.60    0.00    0.00    0.00   -1.33    0.01    0.00    0.00   356.8   -0.03
 206 24 2018    2.96    0.00    0.25    4.19    2.30    0.00    0.00    0.00   -1.49    0.01    0.00    0.00   361.0    0.03
 207 24 2018    1.96    0.00    0.09    3.86    2.06    0.00    0.00    0.00   -1.75    0.01    0.00    0.00   364.8    0.00
