
                                       SUMMARY OF WATER BALANCE

                                                              CHANGE IN STORAGE
                               PRECIP          PLANT   ------------------------------  DEEP                     CUM.
 DAY HR  YR   PRECIP  SNOWMELT INTRCP    ET    TRANSP  CANOPY   SNOW  RESIDUE   SOIL   PERC   RUNOFF   PONDED    ET    ERROR
                 MM      MM      MM      MM      MM      MM      MM      MM      MM      MM      MM      MM      MM      MM
 192 24 2018    0.08    0.00    0.04    0.19    0.04    0.02    0.00    0.00   -0.24    0.00    0.00    0.00   372.6    0.07
 193 24 2018    2.00    0.00    0.04    1.43    0.00    0.02    0.00    0.00    0.53    0.00    0.00    0.00   374.0    0.02
 194 24 2018    1.92    0.00    0.04    1.87    0.00   -0.01    0.00    0.00    0.07    0.00    0.00    0.00   375.8    0.00
 195 24 2018    0.50    0.00    0.26    0.56    0.03    0.00    0.00    0.00   -0.33    0.00    0.00    0.00   376.4    0.05
 196 24 2018   11.58    0.00    4.69    1.62    0.00    0.00    0.00    0.00    5.51    0.00    0.00    0.00   378.0    0.01
 197 24 2018    1.92    0.00    0.65    5.46    0.00    0.01    0.00    0.00    0.49    0.00    0.00    0.00   383.5    0.00
 198 24 2018    0.00    0.00    0.00    4.25    2.64   -0.02    0.00    0.00   -3.55    0.00    0.00    0.00   387.7   -0.02
 199 24 2018    0.00    0.00    0.00    1.41    0.68    0.00    0.00    0.00   -1.43    0.00    0.00    0.00   389.2    0.00
 200 24 2018    0.00    0.00    0.00    0.67    0.31   -0.01    0.00    0.00   -0.68    0.00    0.00    0.00   389.8    0.01
 201 24 2018    0.04    0.00    0.02    0.38    0.13    0.00    0.00    0.00   -0.34    0.00    0.00    0.00   390.2   -0.02
 202 24 2018    1.58    0.00    0.32    0.98    0.00    0.02    0.00    0.00    0.31    0.00    0.00    0.00   391.2   -0.02
 203 24 2018   14.88    0.00    3.03    6.08    0.78    0.02    0.00    0.00    6.05    0.00    0.00    0.00   397.3    0.01
 204 24 2018   11.50    0.00    4.76    1.88    0.00   -0.01    0.00    0.00    7.91    0.00    0.00    0.00   399.1   -0.01
 205 24 2018    0.13    0.00    0.06    5.17    0.00    0.00    0.00    0.00   -0.39    0.00    0.00    0.00   404.3    0.04
 206 24 2018    2.96    0.00    0.39    5.43    3.45    0.00    0.00    0.00   -2.81    0.00    0.00    0.00   409.7    0.01
 207 24 2018    1.96    0.00    0.15    4.86    2.95    0.00    0.00    0.00   -2.66    0.00    0.00    0.00   414.6   -0.01
 208 24 2018    0.96    0.00    0.00    4.35    2.68   -0.01    0.00    0.00   -3.22    0.00    0.00    0.00   419.0   -0.01
 209 24 2018    0.00    0.00    0.00    1.58    0.89    0.01    0.00    0.00   -1.61    0.00    0.00    0.00   420.5    0.02
 210 24 2018    0.00    0.00    0.00    0.94    0.41   -0.01    0.00    0.00   -0.92    0.00    0.00    0.00   421.5   -0.01
 211 24 2018    0.00    0.00    0.00    0.55    0.21   -0.02    0.00    0.00   -0.47    0.00    0.00    0.00   422.0   -0.07
 212 24 2018    0.00    0.00    0.00    0.45    0.19    0.01    0.00    0.00   -0.47    0.00    0.00    0.00   422.5    0.01
 213 24 2018    0.00    0.00    0.00    0.25    0.09    0.00    0.00    0.00   -0.27    0.00    0.00    0.00   422.7    0.02
 214 24 2018    0.13    0.00    0.06    0.31    0.10   -0.01    0.00    0.00   -0.28    0.00    0.00    0.00   423.0    0.04
 215 24 2018    2.88    0.00    0.00    2.25    0.00    0.00    0.00    0.00    0.73    0.00    0.00    0.00   425.3   -0.04
 216 24 2018    0.08    0.00    0.04    0.84    0.15    0.00    0.00    0.00   -0.84    0.00    0.00    0.00   426.1    0.03
 217 24 2018    1.92    0.00    0.14    1.62    0.02    0.02    0.00    0.00    0.16    0.00    0.00    0.00   427.7    0.02
 218 24 2018    0.00    0.00    0.00    0.71    0.08   -0.01    0.00    0.00   -0.50    0.00    0.00    0.00   428.4   -0.06
 219 24 2018    0.04    0.00    0.02    0.35    0.05   -0.01    0.00    0.00   -0.27    0.00    0.00    0.00   428.8   -0.06
 220 24 2018    0.96    0.00    0.00    0.96    0.00    0.00    0.00    0.00    0.02    0.00    0.00    0.00   429.7    0.00
 221 24 2018    0.00    0.00    0.00    0.34    0.04    0.00    0.00    0.00   -0.40    0.00    0.00    0.00   430.1    0.06
 222 24 2018    0.00    0.00    0.00    0.22    0.04    0.00    0.00    0.00   -0.25    0.00    0.00    0.00   430.3    0.03
 223 24 2018    0.00    0.00    0.00    0.28    0.04   -0.02    0.00    0.00   -0.27    0.00    0.00    0.00   430.6    0.00
 224 24 2018    0.00    0.00    0.00    0.27    0.02   -0.01    0.00    0.00   -0.23    0.00    0.00    0.00   430.8   -0.03
 225 24 2018    0.00    0.00    0.00    0.14    0.00    0.01    0.00    0.00   -0.19    0.00    0.00    0.00   431.0    0.02
 226 24 2018    0.00    0.00    0.00   -0.04    0.00    0.02    0.00    0.00    0.04    0.00    0.00    0.00   430.9   -0.02
 227 24 2018    0.00    0.00    0.00    0.28    0.00   -0.02    0.00    0.00   -0.26    0.00    0.00    0.00   431.2   -0.01
 228 24 2018    0.00    0.00    0.00    0.09    0.00    0.00    0.00    0.00   -0.14    0.00    0.00    0.00   431.3    0.04
 229 24 2018    0.04    0.00    0.02    0.04    0.00    0.00    0.00    0.00   -0.08    0.00    0.00    0.00   431.4    0.06
 230 24 2018    0.96    0.00    0.00    0.86    0.00    0.00    0.00    0.00    0.13    0.00    0.00    0.00   432.2   -0.03
 231 24 2018    0.00    0.00    0.00    0.34    0.00   -0.01    0.00    0.00   -0.27    0.00    0.00    0.00   432.6   -0.07
 232 24 2018    0.17    0.00    0.09    0.14    0.00    0.00    0.00    0.00   -0.03    0.00    0.00    0.00   432.7   -0.04
 233 24 2018    3.83    0.00    0.06    2.24    0.00    0.01    0.00    0.00    1.56    0.00    0.00    0.00   434.9    0.04
 234 24 2018    0.00    0.00    0.00    0.85    0.15    0.00    0.00    0.00   -0.77    0.00    0.00    0.00   435.8   -0.02
 235 24 2018    0.00    0.00    0.00    0.38    0.02   -0.02    0.00    0.00   -0.35    0.00    0.00    0.00   436.2   -0.02
 236 24 2018    0.04    0.00    0.02    0.24    0.02    0.00    0.00    0.00   -0.23    0.00    0.00    0.00   436.4    0.00
 237 24 2018    0.96    0.00    0.00    0.97    0.00    0.00    0.00    0.00    0.03    0.00    0.00    0.00   437.4   -0.03
 238 24 2018    0.17    0.00    0.09    0.39    0.01   -0.01    0.00    0.00   -0.26    0.00    0.00    0.00   437.8   -0.04
 239 24 2018    3.83    0.08    0.05    3.34    0.00    0.01    0.00    0.00    0.53    0.00    0.00    0.00   441.1   -0.02
 240 24 2018    0.00    0.00    0.00    0.60    0.00    0.00    0.00    0.00   -0.54    0.00    0.00    0.00   441.7   -0.01
 241 24 2018    0.00    0.00    0.00    0.33    0.01   -0.03    0.00    0.00   -0.29    0.00    0.00    0.00   442.1   -0.02
 242 24 2018    0.00    0.00    0.00    0.17    0.00    0.00    0.00    0.00   -0.16    0.00    0.00    0.00   442.2   -0.01
 243 24 2018    0.00    0.00    0.00    0.10    0.00    0.00    0.00    0.00   -0.13    0.00    0.00    0.00   442.3    0.02
 244 24 2018    0.00    0.00    0.00   -0.04    0.00    0.04    0.00    0.00   -0.05    0.00    0.00    0.00   442.3    0.04
 245 24 2018    0.00    0.00    0.00    0.18    0.00   -0.01    0.00    0.00   -0.15    0.00    0.00    0.00   442.5   -0.01
 246 24 2018    0.00    0.00    0.00    0.12    0.00   -0.02    0.00    0.00   -0.07    0.00    0.00    0.00   442.6   -0.04
 247 24 2018    0.25    0.00    0.13    0.03    0.00    0.04    0.00    0.00    0.03    0.00    0.00    0.00   442.6    0.01
 248 24 2018    5.79    0.00    1.05    2.43    0.00   -0.02    0.00    0.00    2.47    0.00    0.00    0.00   445.0   -0.01
 249 24 2018    1.00    0.04    0.04    1.69    0.00   -0.01    0.00    0.00    0.29    0.00    0.00    0.00   446.7    0.02
 250 24 2018    1.00    0.12    0.07    0.95    0.01    0.01    0.00    0.00   -0.01    0.00    0.00    0.00   447.7    0.01
 251 24 2018    0.96    0.04    0.00    1.51    0.05    0.01    0.00    0.00   -0.46    0.00    0.00    0.00   449.2   -0.02
 252 24 2018    0.00    0.00    0.00    0.77    0.17   -0.02    0.00    0.00   -0.79    0.00    0.00    0.00   450.0    0.04
 253 24 2018    0.00    0.00    0.00    0.38    0.11   -0.02    0.00    0.00   -0.40    0.00    0.00    0.00   450.3    0.04
 254 24 2018    0.00    0.00    0.00    0.26    0.06    0.01    0.00    0.00   -0.25    0.00    0.00    0.00   450.6   -0.02
 255 24 2018    0.00    0.00    0.00    0.29    0.04    0.00    0.00    0.00   -0.28    0.00    0.00    0.00   450.9   -0.01
 256 24 2018    0.00    0.00    0.00    0.25    0.02    0.00    0.00    0.00   -0.25    0.00    0.00    0.00   451.1    0.01
 257 24 2018    0.00    0.00    0.00    0.14    0.00    0.02    0.00    0.00   -0.18    0.00    0.00    0.00   451.3    0.01
 258 24 2018    0.00    0.00    0.00    0.15    0.00   -0.01    0.00    0.00   -0.16    0.00    0.00    0.00   451.4    0.02
 259 24 2018    0.00    0.00    0.00    0.15    0.00    0.00    0.00    0.00   -0.13    0.00    0.00    0.00   451.6   -0.02
 260 24 2018    0.00    0.00    0.00    0.10    0.00    0.00    0.00    0.00   -0.11    0.00    0.00    0.00   451.7    0.01
 261 24 2018    0.08    0.00    0.04    0.08    0.00    0.00    0.00    0.00   -0.06    0.00    0.00    0.00   451.8    0.02
 262 24 2018    1.92    0.00    0.00    1.54    0.00    0.01    0.00    0.00    0.43    0.00    0.00    0.00   453.3   -0.02
 263 24 2018    0.00    0.00    0.00    0.45    0.00   -0.01    0.00    0.00   -0.47    0.00    0.00    0.00   453.8    0.03
 264 24 2018    0.00    0.00    0.00    0.10    0.00   -0.01    0.00    0.00   -0.08    0.00    0.00    0.00   453.9   -0.01
 265 24 2018    0.00    0.00    0.00    0.18    0.00    0.00    0.00    0.00   -0.17    0.00    0.00    0.00   454.0   -0.01
 266 24 2018    0.13    0.06    0.06    0.10    0.00    0.00    0.00    0.00   -0.03    0.00    0.00    0.00   454.1   -0.01
 267 24 2018    2.88    0.33    0.00    2.35    0.00    0.00    0.00    0.00    0.63    0.00    0.00    0.00   456.5   -0.04
 268 24 2018    0.00    0.00    0.00    0.44    0.00    0.03    0.00    0.00   -0.52    0.00    0.00    0.00   456.9    0.04
 269 24 2018    0.00    0.00    0.00    0.22    0.00   -0.03    0.00    0.00   -0.18    0.00    0.00    0.00   457.1   -0.01
 270 24 2018    0.00    0.00    0.00    0.10    0.00    0.00    0.00    0.00   -0.10    0.00    0.00    0.00   457.2    0.00
 271 24 2018    0.00    0.00    0.00    0.09    0.00    0.00    0.00    0.00   -0.08    0.00    0.00    0.00   457.3   -0.02
 272 24 2018    0.00    0.00    0.00    0.11    0.00    0.01    0.00    0.00   -0.11    0.00    0.00    0.00   457.4    0.00
 273 24 2018    0.00    0.00    0.00    0.07    0.00    0.00    0.00    0.00   -0.10    0.00    0.00    0.00   457.5    0.03
 274 24 2018    0.00    0.00    0.00   -0.08    0.00    0.03    0.00    0.00    0.03    0.00    0.00    0.00   457.4    0.02
 275 24 2018    0.00    0.00    0.00    0.01    0.00    0.01    0.00    0.00   -0.02    0.00    0.00    0.00   457.4    0.00
 276 24 2018    0.13    0.00    0.06    0.10    0.00   -0.01    0.00    0.00   -0.01    0.00    0.00    0.00   457.5   -0.02
 277 24 2018    2.92    0.00    0.02    2.18    0.00   -0.01    0.00    0.00    0.79    0.00    0.00    0.00   459.7   -0.01
 278 24 2018    1.04    0.14    0.27    0.93    0.00    0.00    0.00    0.00   -0.11    0.00    0.00    0.00   460.6   -0.03
 279 24 2018    1.96    1.67    0.46    0.91    0.00    0.00    0.00    0.00    0.85    0.00    0.00    0.00   461.6    0.00
 280 24 2018    1.17    0.76    0.28    1.01    0.00   -0.01    0.00    0.00    0.24    0.00    0.00    0.10   462.6    0.01
 281 24 2018    4.96    1.54    2.30    0.50    0.00   -0.01    2.53    0.00   -0.02    0.00    0.00    0.00   463.1    0.04
 282 24 2018    4.15    0.00    4.12    0.26    0.00    0.00    2.19    0.00   -0.16    0.00    0.00    0.00   463.3    0.03
 283 24 2018    7.33    0.00    4.71    0.37    0.00    0.00    6.43    0.00   -0.06    0.00    0.00    0.00   463.7    0.01
 284 24 2018    3.35    4.13    3.14    2.75    0.00    0.00   -1.98    0.00    4.14    0.00    0.00    0.00   466.5    0.00
 285 24 2018    0.21    3.53    0.11    6.08    2.80   -0.02   -3.36    0.00    0.56    0.00    0.00    0.00   472.5   -0.01
 286 24 2018    5.21    3.67    0.78    5.09    3.07    0.01   -1.00    0.00    0.45    0.00    0.00    0.00   477.6   -0.01
 287 24 2018    9.58    0.19    4.46    1.19    0.00    0.01    4.51    0.00    0.19    0.00    0.00    0.00   478.8    0.00
 288 24 2018    0.04    0.13    2.59    1.89    0.00    0.00   -0.06    0.00    0.06    0.00    0.00    0.00   480.7    0.02
 289 24 2018    0.96    1.61    0.43    2.66    0.00   -0.01   -1.01    0.00    1.48    0.00    0.00    0.00   483.4    0.01
 290 24 2018    0.00    1.79    0.00    1.70    1.30    0.03   -1.73    0.00    0.43    0.00    0.00    0.00   485.1    0.01
 291 24 2018    0.00    0.89    0.00    1.51    1.40    0.00   -0.90    0.00   -0.54    0.00    0.00    0.00   486.6   -0.06
 292 24 2018    0.00    2.68    0.00    2.01    1.96    0.00   -2.63    0.00    0.64    0.00    0.00    0.00   488.6   -0.02
 293 24 2018    0.00    3.08    0.00    2.04    1.89   -0.04   -2.99    0.00    0.98    0.00    0.00    0.00   490.6    0.01
 294 24 2018    0.00    0.00    0.00    2.64    2.26    0.02    0.00    0.00   -2.66    0.00    0.00    0.00   493.2    0.01
 295 24 2018    0.00    0.00    0.00    1.58    1.42    0.01    0.00    0.00   -1.61    0.00    0.00    0.00   494.8    0.03
 296 24 2018    0.00    0.00    0.00    0.84    0.68    0.02    0.00    0.00   -0.88    0.00    0.00    0.00   495.7    0.03
 297 24 2018    0.00    0.00    0.00    0.80    0.30   -0.03    0.00    0.00   -0.74    0.00    0.00    0.00   496.5   -0.03
 298 24 2018    0.00    0.00    0.00    0.53    0.12    0.01    0.00    0.00   -0.46    0.00    0.00    0.00   497.0   -0.07
 299 24 2018    0.00    0.00    0.00    0.45    0.06    0.00    0.00    0.00   -0.46    0.00    0.00    0.00   497.4    0.01
 300 24 2018    0.00    0.00    0.00    0.22    0.05    0.00    0.00    0.00   -0.26    0.00    0.00    0.00   497.7    0.04
 301 24 2018    0.00    0.00    0.00    0.28    0.04   -0.02    0.00    0.00   -0.24    0.00    0.00    0.00   497.9   -0.02
 302 24 2018    0.50    0.00    0.26    0.20    0.05    0.02    0.00    0.00    0.01    0.00    0.00    0.00   498.1    0.01
 303 24 2018   11.58    1.11    4.72    0.53    0.00   -0.02    6.32    0.00    0.28    0.00    0.00    0.00   498.7    0.00
 304 24 2018    2.00    0.00    2.63    2.86    0.00    0.01    1.23    0.00    0.01    0.00    0.00    0.00   501.5   -0.01
 305 24 2018    2.29    1.35    0.19    3.68    0.00    0.01   -0.34    0.00    1.39    0.00    0.00    0.00   505.2   -0.01
 306 24 2018    8.87   11.02    0.30    5.49    1.04    0.01   -7.21    0.00   10.52    0.00    0.00    0.00   510.7   -0.04
 307 24 2018    5.88    0.61    0.77    2.69    0.13   -0.01    0.00    0.00    2.65    0.00    0.00    0.00   513.4    0.07
 308 24 2018    3.08    0.48    0.11    3.56    1.16   -0.01    0.00    0.00    0.09    0.00    0.00    0.10   517.0    0.01
 309 24 2018    4.83    1.70    0.20    3.63    1.04    0.00    0.00    0.00    1.15    0.00    0.00    0.02   520.6    0.04
 310 24 2018    1.00    1.12    0.02    1.62    0.81    0.00    0.00    0.00   -0.54    0.00    0.00    0.10   522.2    0.03
 311 24 2018    0.96    5.81    0.00    0.74    0.10    0.00    0.59    0.00   -0.30    0.00    0.00    0.00   522.9    0.05
 312 24 2018    0.00    0.00    0.00    0.32    0.04   -0.01    0.15    0.00   -0.42    0.00    0.00    0.00   523.3   -0.04
 313 24 2018    0.00    0.00    0.00    0.57    0.34   -0.01    0.05    0.00   -0.61    0.00    0.00    0.00   523.8    0.00
 314 24 2018    0.42    0.00    0.21    0.87    0.81    0.02    0.29    0.00   -0.96    0.00    0.00    0.00   524.7    0.00
 315 24 2018    9.62    0.00    4.61    0.48    0.00    0.00    4.83    0.00   -0.10    0.00    0.00    0.00   525.2    0.02
 316 24 2018    0.96    0.00    1.16    3.95    0.00    0.00    0.57    0.00   -0.10    0.00    0.00    0.00   529.1    0.00
 317 24 2018    0.00    0.00    0.00    1.19    0.03   -0.01    0.03    0.00   -0.07    0.00    0.00    0.00   530.3    0.02
 318 24 2018    0.00    0.41    0.00    0.91    0.94   -0.01   -0.43    0.00   -0.53    0.00    0.00    0.00   531.2    0.06
 319 24 2018    0.00    0.33    0.00    1.13    1.07    0.00   -0.34    0.00   -0.77    0.00    0.00    0.00   532.3   -0.01
 320 24 2018    0.25    0.16    0.13    0.30    0.22    0.02   -0.07    0.00   -0.12    0.00    0.00    0.00   532.7    0.00
 321 24 2018    5.75    0.00    2.67    0.40    0.00   -0.01    2.92    0.00   -0.09    0.00    0.00    0.00   533.1    0.00
 322 24 2018    0.00    0.00    0.00    2.74    0.05   -0.01    0.02    0.00   -0.15    0.00    0.00    0.00   535.8    0.07
 323 24 2018    0.00    0.00    0.00    0.07    0.01    0.01    0.02    0.00   -0.11    0.00    0.00    0.00   535.9    0.00
 324 24 2018    0.00    0.00    0.00    0.09    0.05   -0.01   -0.01    0.00   -0.06    0.00    0.00    0.00   536.0   -0.01
 325 24 2018    0.00    0.04    0.00    0.13    0.07    0.00   -0.10    0.00   -0.01    0.00    0.00    0.00   536.1   -0.02
 326 24 2018    0.13    0.04    0.06    0.14    0.19    0.03   -0.05    0.00   -0.09    0.00    0.00    0.00   536.2    0.03
 327 24 2018    3.33    2.11    0.23    1.67    0.08    0.00   -0.58    0.00    2.13    0.00    0.00    0.00   537.9   -0.06
 328 24 2018   10.58    2.14    2.53    3.16    0.00   -0.02    3.06    0.00    2.09    0.00    0.00    0.00   541.1    0.01
 329 24 2018    0.96    0.00    0.00    3.17    0.02   -0.01    0.49    0.00   -0.16    0.00    0.00    0.00   544.2   -0.01
 330 24 2018    0.00    0.00    0.00    0.23    0.00    0.00   -0.05    0.00   -0.15    0.00    0.00    0.00   544.4   -0.03
 331 24 2018    0.17    0.00    0.08    0.08    0.01    0.01    0.05    0.00   -0.09    0.00    0.00    0.00   544.5    0.03
 332 24 2018    3.83    0.00    0.25    1.80    0.02    0.03    1.83    0.00   -0.12    0.00    0.00    0.00   546.3    0.13
 333 24 2018    0.04    0.00    0.02    0.59    0.22   -0.03    0.00    0.00   -0.23    0.00    0.00    0.00   546.9   -0.05
 334 24 2018    0.96    0.00    0.00    0.56    0.00    0.01    0.48    0.00   -0.17    0.00    0.00    0.00   547.5    0.11
 335 24 2018    0.00    0.00    0.00    0.18    0.00   -0.02   -0.03    0.00   -0.07    0.00    0.00    0.00   547.7   -0.07
 336 24 2018    0.04    0.00    0.02    0.02    0.00    0.01    0.05    0.00   -0.07    0.00    0.00    0.00   547.7    0.01
 337 24 2018    0.96    0.00    0.00    0.52    0.00   -0.01    0.52    0.00   -0.15    0.00    0.00    0.00   548.2    0.10
 338 24 2018    0.08    0.00    0.04    0.13    0.00   -0.01    0.01    0.00   -0.08    0.00    0.00    0.00   548.3   -0.01
 339 24 2018    1.96    0.00    0.03    1.03    0.00    0.01    0.94    0.00   -0.12    0.00    0.00    0.00   549.4    0.11
 340 24 2018    0.96    0.06    0.12    0.41    0.01    0.00    0.35    0.00    0.11    0.00    0.00    0.00   549.8    0.01
 341 24 2018    0.00    0.00    0.00    0.13    0.00    0.01    0.00    0.00   -0.05    0.00    0.00    0.00   549.9    0.03
 342 24 2018    0.00    0.00    0.00    0.12    0.00   -0.01   -0.04    0.00   -0.02    0.00    0.00    0.00   550.0   -0.04
 343 24 2018    0.00    0.00    0.00    0.16    0.00   -0.02   -0.07    0.00   -0.05    0.00    0.00    0.00   550.2   -0.02
 344 24 2018    0.00    0.00    0.00    0.09    0.04    0.00   -0.05    0.00   -0.04    0.00    0.00    0.00   550.2   -0.01
 345 24 2018    0.08    0.00    0.04    0.15    0.00    0.00   -0.03    0.00   -0.04    0.00    0.00    0.00   550.4   -0.03
 346 24 2018    1.92    0.00    0.00    1.05    0.01    0.02    0.93    0.00   -0.16    0.00    0.00    0.00   551.4    0.12
 347 24 2018    0.00    0.00    0.00    0.03    0.00   -0.01    0.01    0.00   -0.03    0.00    0.00    0.00   551.5    0.01
 348 24 2018    0.00    0.00    0.00    0.07    0.06    0.00   -0.03    0.00   -0.03    0.00    0.00    0.00   551.5    0.00
 349 24 2018    0.00    0.00    0.00    0.09    0.07    0.00   -0.05    0.00   -0.04    0.00    0.00    0.00   551.6    0.00
 350 24 2018    0.00    0.08    0.00    0.54    0.51    0.00   -0.11    0.00   -0.41    0.00    0.00    0.00   552.2   -0.02
 351 24 2018    0.00    0.00    0.00    0.32    0.33    0.01   -0.04    0.00   -0.31    0.00    0.00    0.00   552.5    0.02
 352 24 2018    0.21    0.00    0.11    0.08    0.15    0.00    0.10    0.00   -0.16    0.00    0.00    0.00   552.6    0.08
 353 24 2018    4.79    0.00    0.23    2.36    0.00    0.00    2.38    0.00   -0.06    0.00    0.00    0.00   554.9    0.00
 354 24 2018    0.00    0.00    0.00    0.26    0.01   -0.01    0.01    0.00   -0.03    0.00    0.00    0.00   555.2    0.00
 355 24 2018    0.13    0.00    0.06    0.11    0.05    0.00    0.04    0.00   -0.04    0.00    0.00    0.00   555.3   -0.04
 356 24 2018    2.88    0.00    0.00    1.57    0.00   -0.01    1.42    0.00   -0.05    0.00    0.00    0.00   556.8    0.01
 357 24 2018    0.08    0.00    0.04    0.00    0.00    0.01    0.05    0.00   -0.07    0.00    0.00    0.00   556.8    0.06
 358 24 2018    1.92    0.00    0.05    0.96    0.00    0.00    0.95    0.00   -0.08    0.00    0.00    0.00   557.8    0.07
 359 24 2018    0.04    0.00    0.02    0.07    0.00    0.00    0.05    0.00   -0.12    0.00    0.00    0.00   557.9    0.08
 360 24 2018    0.96    0.00    0.17    0.35    0.00    0.00    0.49    0.00   -0.22    0.00    0.00    0.00   558.2    0.20
 361 24 2018    0.04    0.00    0.02    0.21    0.00    0.00    0.06    0.00   -0.04    0.00    0.00    0.00   558.4   -0.02
 362 24 2018    0.96    0.00    0.06    0.45    0.00    0.00    0.51    0.00   -0.04    0.00    0.00    0.00   558.9   -0.01
 363 24 2018    0.00    0.00    0.00    0.08    0.00    0.00    0.00    0.00   -0.17    0.00    0.00    0.00   559.0    0.15
 364 24 2018    0.08    0.00    0.04    0.01    0.00    0.01    0.04    0.00    0.00    0.00    0.00    0.00   559.0   -0.01
