
                                       SUMMARY OF WATER BALANCE

                                                              CHANGE IN STORAGE
                               PRECIP          PLANT   ------------------------------  DEEP                     CUM.
 DAY HR  YR   PRECIP  SNOWMELT INTRCP    ET    TRANSP  CANOPY   SNOW  RESIDUE   SOIL   PERC   RUNOFF   PONDED    ET    ERROR
  32 24 2018    9.58    0.00    0.35    3.22    0.00    0.00    6.18    0.00   -0.03    0.00    0.00    0.00    22.0    0.01
  33 24 2018    0.13    0.00    0.04    0.47    0.02    0.00    0.07    0.00   -0.02    0.00    0.00    0.00    22.5   -0.08
  34 24 2018    3.04    0.00    0.06    1.16    0.01    0.00    1.93    0.00   -0.15    0.00    0.00    0.00    23.6    0.08
  35 24 2018    4.25    0.00    0.15    1.44    0.01    0.01    2.73    0.00   -0.24    0.00    0.00    0.00    25.1    0.23
  36 24 2018    9.58    0.00    1.29    2.30    0.00   -0.01    6.17    0.00   -0.01    0.00    0.00    0.00    27.4   -0.02
  37 24 2018    0.00    0.00    0.00    1.35    0.01   -0.01   -0.02    0.00   -0.03    0.00    0.00    0.00    28.7    0.00
  38 24 2018    0.00    0.00    0.00    0.00    0.01    0.01    0.01    0.00   -0.03    0.00    0.00    0.00    28.7    0.02
  39 24 2018    0.29    0.00    0.10    0.06    0.03    0.00    0.17    0.00   -0.02    0.00    0.00    0.00    28.8   -0.01
  40 24 2018    7.25    0.00    0.76    1.94    0.02    0.00    4.64    0.00   -0.05    0.00    0.00    0.00    30.7    0.07
  41 24 2018   12.50    0.00    2.77    0.99    0.00    0.00    9.55    0.00   -0.02    0.00    0.00    0.00    31.7   -0.02
  42 24 2018    1.04    0.00    0.09    3.04    0.00    0.00    0.71    0.00   -0.03    0.00    0.00    0.00    34.8    0.00
  43 24 2018    1.92    0.00    0.17    0.59    0.01    0.01    1.27    0.00   -0.27    0.00    0.00    0.00    35.4    0.24
  44 24 2018    0.00    0.00    0.00    0.23    0.02    0.00   -0.01    0.00   -0.03    0.00    0.00    0.00    35.6   -0.01
  45 24 2018    0.00    0.00    0.00    0.06    0.05    0.00   -0.05    0.00   -0.05    0.00    0.00    0.00    35.6    0.04
  46 24 2018    0.00    0.00    0.00    0.11    0.02    0.00   -0.04    0.00   -0.03    0.00    0.00    0.00    35.8   -0.03
  47 24 2018    0.00    0.00    0.00    0.07    0.02    0.00   -0.02    0.00   -0.05    0.00    0.00    0.00    35.8    0.00
  48 24 2018    0.00    0.00    0.00    0.08    0.01    0.00   -0.04    0.00   -0.04    0.00    0.00    0.00    35.9    0.00
  49 24 2018    0.00    0.00    0.00    0.06    0.04    0.01   -0.06    0.00   -0.01    0.00    0.00    0.00    36.0    0.00
  50 24 2018    0.00    0.00    0.00    0.10    0.03   -0.01   -0.03    0.00   -0.04    0.00    0.00    0.00    36.1   -0.01
  51 24 2018    0.00    0.00    0.00    0.06    0.00    0.00    0.00    0.00   -0.06    0.00    0.00    0.00    36.1    0.00
  52 24 2018    0.00    0.00    0.00    0.05    0.00    0.00    0.00    0.00   -0.04    0.00    0.00    0.00    36.2   -0.01
  53 24 2018    0.25    0.00    0.09    0.07    0.00    0.00    0.13    0.00   -0.04    0.00    0.00    0.00    36.2    0.00
  54 24 2018    5.79    0.00    0.81    1.34    0.00    0.00    3.77    0.00   -0.17    0.00    0.00    0.00    37.6    0.13
  55 24 2018    1.00    0.00    0.01    1.18    0.00    0.00    0.64    0.00   -0.03    0.00    0.00    0.00    38.8    0.00
  56 24 2018    0.96    0.00    0.00    0.40    0.00    0.00    0.60    0.00   -0.02    0.00    0.00    0.00    39.2    0.00
  57 24 2018    0.00    0.00    0.00    0.05    0.00    0.00   -0.02    0.00   -0.04    0.00    0.00    0.00    39.2    0.02
  58 24 2018    0.04    0.00    0.01    0.02    0.01    0.00    0.02    0.00   -0.04    0.00    0.00    0.00    39.2    0.03
  59 24 2018    0.96    0.00    0.06    0.30    0.00    0.01    0.62    0.00   -0.40    0.00    0.00    0.00    39.5    0.39
  60 24 2018    0.00    0.00    0.00    0.06    0.01    0.00   -0.01    0.00    0.00    0.00    0.00    0.00    39.6    0.01
  61 24 2018    0.00    0.00    0.00    0.10    0.03    0.00   -0.09    0.00    0.05    0.00    0.00    0.00    39.7   -0.05
  62 24 2018    0.00    0.14    0.00    0.20    0.17    0.00   -0.23    0.00    0.05    0.00    0.00    0.00    39.9   -0.02
  63 24 2018    0.00    1.26    0.00    0.75    0.65    0.00   -1.38    0.00    0.64    0.00    0.00    0.00    40.6   -0.01
  64 24 2018    0.08    0.00    0.03    0.14    0.00    0.00   -0.04    0.00   -0.05    0.00    0.00    0.00    40.8    0.00
  65 24 2018    1.92    0.00    0.00    0.85    0.00    0.00    1.14    0.00   -0.59    0.00    0.00    0.00    41.6    0.55
  66 24 2018    0.00    0.00    0.00    0.05    0.01    0.00   -0.02    0.00   -0.06    0.00    0.00    0.00    41.7    0.04
  67 24 2018    0.17    0.00    0.06    0.02    0.03    0.01    0.07    0.00    0.00    0.00    0.00    0.00    41.7    0.01
  68 24 2018    3.88    0.00    0.18    1.31    0.03    0.01    2.45    0.00   -0.14    0.00    0.00    0.00    43.0    0.13
  69 24 2018    0.96    0.00    0.00    0.55    0.00   -0.01    0.62    0.00   -0.17    0.00    0.00    0.00    43.6    0.15
  70 24 2018    0.00    0.00    0.00    0.03    0.02    0.00   -0.01    0.00   -0.05    0.00    0.00    0.00    43.6    0.03
  71 24 2018    0.00    0.76    0.00    0.23    0.19    0.00   -0.82    0.00    0.61    0.00    0.00    0.00    43.8   -0.02
  72 24 2018    0.00    4.96    0.00    0.70    0.66    0.00   -4.99    0.00    4.32    0.00    0.00    0.00    44.5   -0.03
  73 24 2018    0.08    9.49    0.03    1.80    1.79    0.00   -9.44    0.00    3.63    0.00    0.00    4.07    46.3   -0.01
  74 24 2018    1.92    1.12    0.00    1.77    0.98    0.00    0.05    0.00    0.08    0.00    0.00    4.13    48.1    0.00
  75 24 2018    0.00    0.06    0.00    1.49    1.13   -0.01   -0.37    0.00   -0.14    0.00    0.00    3.18    49.6   -0.03
  76 24 2018    0.21    9.69    0.07    1.46    1.41    0.00   -9.60    0.00   -0.03    0.00    0.00   11.49    51.1   -0.01
  77 24 2018    4.79    0.10    0.31    1.79    0.28    0.00    2.93    0.00   -0.04    0.00    0.00   11.26    52.8    0.12
  78 24 2018    0.04    0.00    0.01    0.65    0.22    0.00   -0.07    0.00   -0.16    0.00    0.00   11.19    53.5   -0.01
  79 24 2018    0.96    0.00    0.00    0.48    0.01    0.00    0.50    0.00   -0.12    0.00    0.00   11.19    54.0    0.13
  80 24 2018    0.04    0.16    0.01    0.92    0.91    0.01   -0.16    0.00    0.14    0.00    0.00   10.32    54.9   -0.01
  81 24 2018    1.21    5.23    0.09    2.08    1.73    0.01   -4.47    0.00    0.23    0.00    0.00   13.52    57.0    0.09
  82 24 2018    5.75    8.11    0.11    3.11    0.95    0.00   -4.52    0.00    0.23    0.00    0.44   20.00    60.1    0.01
  83 24 2018    0.04   10.25    0.02    2.00    1.81   -0.01  -10.23    0.00    0.02    0.00    8.45   19.95    62.1   -0.03
  84 24 2018    1.38    6.48    0.22    2.18    1.82    0.01   -5.64    0.00    0.05    0.00    4.40   19.96    64.3    0.15
  85 24 2018    9.67    4.56    1.39    2.72    0.36   -0.01    1.64    0.00   -0.11    0.00    4.24   19.99    67.0   -0.01
  86 24 2018    2.21    0.00    0.10    2.14    0.00   -0.01    1.42    0.00   -0.01    0.00    0.00   19.97    69.1   -0.02
  87 24 2018    6.79    0.00    0.73    1.86    0.05    0.01    4.34    0.00   -0.31    0.00    0.00   19.95    71.0    0.29
  88 24 2018    1.92    0.00    0.00    1.45    0.02    0.00    1.25    0.00   -0.16    0.00    0.00   19.94    72.4    0.12
  89 24 2018    0.00    0.64    0.00    0.97    0.93    0.00   -0.69    0.00   -0.31    0.00    0.56   19.43    73.4   -0.02
  90 24 2018    0.29    2.51    0.11    1.40    1.36    0.00   -2.35    0.00    0.22    0.00    0.58   19.80    74.8   -0.03
  91 24 2018    6.83    4.80    0.05    4.61    2.01   -0.01   -0.52    0.00    0.45    0.00    2.53   19.62    79.4    0.01
  92 24 2018    2.88   12.33    0.00    4.58    3.45    0.01  -10.49    0.00    0.31    0.00    8.36   19.76    84.0    0.03
  93 24 2018    0.00    4.90    0.00    2.22    1.40   -0.01   -5.46    0.00   -0.24    0.00    3.68   19.60    86.2   -0.02
  94 24 2018    0.00    4.11    0.00    3.23    2.58    0.01   -4.08    0.00    0.14    0.00    2.46   17.83    89.4    0.01
  95 24 2018    0.67    0.43    0.24    2.11    1.86    0.01    0.00    0.00    3.87    0.00    0.00   12.25    91.5    0.01
  96 24 2018   15.58    0.00    2.95    0.47    0.00    0.00   13.04    0.00    0.38    0.01    0.00   11.22    92.0   -0.01
  97 24 2018    6.21    2.04    2.15    2.20    0.00    0.01    2.70    0.00    0.43    0.02    0.00   12.86    94.2    0.01
  98 24 2018   10.67    2.45    1.58    4.09    0.00   -0.02    4.73    0.00   -0.01    0.02    0.00   15.28    98.3   -0.01
  99 24 2018    2.88    3.26    0.00    3.81    1.19    0.00   -1.38    0.00   -0.29    0.02    0.00   17.58   102.1    0.00
 100 24 2018    0.00    4.93    0.00    2.95    2.93    0.00   -4.94    0.00   -0.41    0.02    0.19   19.78   105.1   -0.01
 101 24 2018    0.04    8.88    0.02    4.36    4.31    0.00   -8.85    0.00    0.72    0.01    4.18   19.42   109.4   -0.04
 102 24 2018    0.96    6.21    0.00    5.02    4.27    0.01   -5.31    0.00    1.61    0.03    2.32   16.72   114.5   -0.01
 103 24 2018    0.04    0.16    0.02    1.26    0.19   -0.01    0.00    0.00   -0.68    0.14    0.00   16.07   115.7   -0.03
 104 24 2018    1.00    3.96    0.02    2.88    1.64    0.01    0.00    0.00    0.87    0.14    0.00   13.14   118.6    0.02
 105 24 2018    0.96    2.70    0.00    4.02    2.86    0.00    0.00    0.00    0.21    0.28    0.00    9.62   122.6   -0.01
 106 24 2018    0.13    0.00    0.05    3.61    2.98   -0.01    0.00    0.00   -0.69    0.18    0.00    6.65   126.2   -0.05
 107 24 2018    2.88    1.67    0.00    3.56    1.65    0.00    0.72    0.00    0.64    1.98    0.00    2.68   129.8   -0.01
 108 24 2018    0.00    0.51    0.00    2.92    2.47    0.00   -0.72    0.00   -0.60    1.15    0.00    0.00   132.7   -0.07
 109 24 2018    0.25    0.16    0.09    3.08    2.46    0.01    0.00    0.00   -3.27    0.30    0.00    0.16   135.8   -0.12
 110 24 2018    5.96    1.86    1.01    1.23    0.00    0.00    3.05    0.00    0.83    0.13    0.00    0.00   137.0   -0.03
 111 24 2018    4.79    0.00    0.52    2.22    0.00    0.01    3.21    0.00   -0.24    0.08    0.00    0.00   139.2    0.00
 112 24 2018    0.04    4.77    0.02    2.53    1.96    0.00   -4.64    0.00    2.70    0.06    0.00    0.00   141.8   -0.10
 113 24 2018    1.50    2.48    0.26    4.25    3.60    0.00   -1.62    0.00   -1.84    0.06    0.00    0.40   146.0    0.00
 114 24 2018   12.46    0.00    2.94    0.34    0.00   -0.01   10.09    0.00   -0.22    0.05    0.00    0.00   146.4   -0.08
 115 24 2018    0.00    5.13    0.00    4.45    1.49    0.00   -5.02    0.00    3.38    0.16    0.00    0.00   150.8   -0.02
 116 24 2018    0.00    4.23    0.00    1.97    1.93    0.00   -4.02    0.00   -0.57    0.41    0.00    2.23   152.8   -0.02
 117 24 2018    0.00    0.40    0.00    3.71    3.25    0.01   -1.05    0.00   -0.81    0.37    0.00    0.00   156.5   -0.01
 118 24 2018    0.00    0.00    0.00    3.73    3.04    0.01    0.00    0.00   -3.88    0.16    0.00    0.00   160.2   -0.01
 119 24 2018    0.00    0.00    0.00    4.49    3.61   -0.01    0.00    0.00   -4.55    0.09    0.00    0.00   164.7   -0.02
 120 24 2018    0.08    0.05    0.03    4.37    3.49    0.01    0.00    0.00   -4.41    0.06    0.00    0.00   169.1    0.02
 121 24 2018    2.75    1.36    0.47    1.84    0.92    0.00    0.00    0.00    0.00    0.05    0.00    0.42   170.9    0.00
 122 24 2018   20.21    1.27    2.96    0.15    0.00    0.00   16.84    0.00    1.09    0.04    0.00    0.00   171.1    0.01
 123 24 2018   23.96    4.80    2.90    0.30    0.00    0.00   18.96    0.00    4.73    0.04    0.00    0.00   171.4    0.00
 124 24 2018    0.00    4.62    0.00    3.64    0.74    0.00   -4.61    0.00    3.84    0.04    0.00    0.00   175.0    0.00
 125 24 2018    0.00   10.15    0.00    3.67    3.64    0.00  -10.13    0.00    6.27    0.23    0.00    0.00   178.7   -0.04
 126 24 2018    0.00   10.13    0.00    2.74    2.72    0.00  -10.07    0.00   -0.06    7.34    0.00    0.00   181.4    0.04
 127 24 2018    0.00    9.60    0.00    3.65    3.61    0.00  -11.00    0.00   -0.66    8.05    0.00    0.00   185.1   -0.03
 128 24 2018    0.00    0.00    0.00    5.43    4.26    0.00    0.00    0.00   -5.86    0.43    0.00    0.00   190.5    0.00
 129 24 2018    0.00    0.00    0.00    5.18    4.03    0.00    0.00    0.00   -5.39    0.20    0.00    0.00   195.7    0.01
 130 24 2018    0.04    0.00    0.02    5.52    4.32    0.01    0.00    0.00   -5.65    0.14    0.00    0.00   201.2    0.01
 131 24 2018    1.04    0.05    0.10    2.79    2.01    0.00    0.00    0.00   -1.93    0.11    0.00    0.00   204.0   -0.02
 132 24 2018    2.38    0.05    0.40    1.81    0.67    0.00    0.00    0.00    0.18    0.10    0.00    0.00   205.8   -0.01
 133 24 2018   10.58    1.55    2.49    2.01    0.00   -0.01    0.00    0.00    6.36    0.12    0.00    0.00   207.8    0.01
 134 24 2018    0.96    0.13    1.32    1.77    0.00    0.00    0.00    0.00   -1.75    2.09    0.00    0.00   209.6    0.02
 135 24 2018    0.00    0.00    0.00    3.19    1.28    0.00    0.00    0.00   -3.33    1.48    0.00    0.00   212.8   -0.02
 136 24 2018    0.00    0.00    0.00    5.20    3.97    0.00    0.00    0.00   -5.64    0.49    0.00    0.00   218.0   -0.04
 137 24 2018    0.04    0.00    0.02    5.51    4.15   -0.01    0.00    0.00   -5.55    0.11    0.00    0.00   223.5   -0.03
 138 24 2018    1.63    0.56    0.25    2.09    1.31    0.02    0.00    0.00   -0.77    0.03    0.00    0.00   225.6    0.02
 139 24 2018   15.42    3.26    2.99    0.71    0.00    0.00    4.15    0.00    7.79    0.03    0.00    0.00   226.3    0.00
 140 24 2018    1.92    5.26    1.74    1.77    0.00    0.00   -4.15    0.00    5.16    0.38    0.00    0.00   228.0    0.02
 141 24 2018    0.04    0.03    0.02    4.85    2.16    0.00    0.00    0.00   -3.73    0.71    0.00    0.00   232.9   -0.06
 142 24 2018    0.96    0.13    0.00    4.01    2.80    0.01    0.00    0.00   -3.30    0.24    0.00    0.00   236.9    0.01
 143 24 2018    0.00    0.00    0.00    3.33    2.43    0.00    0.00    0.00   -3.42    0.10    0.00    0.00   240.2   -0.01
 144 24 2018    0.00    0.00    0.00    5.35    4.06   -0.01    0.00    0.00   -5.38    0.04    0.00    0.00   245.6    0.00
 145 24 2018    0.00    0.00    0.00    5.13    4.04    0.02    0.00    0.00   -5.19    0.02    0.00    0.00   250.7    0.02
 146 24 2018    0.00    0.00    0.00    3.80    2.64   -0.03    0.00    0.00   -3.75    0.01    0.00    0.00   254.5   -0.03
 147 24 2018    0.04    0.00    0.02    1.18    0.72    0.02    0.00    0.00   -1.18    0.01    0.00    0.00   255.7    0.00
 148 24 2018    0.96    0.00    0.00    0.89    0.10   -0.01    0.00    0.00    0.05    0.00    0.00    0.00   256.6    0.03
 149 24 2018    0.00    0.00    0.00    1.12    0.36   -0.01    0.00    0.00   -1.10    0.00    0.00    0.00   257.7   -0.02
 150 24 2018    0.00    0.00    0.00    0.77    0.31    0.00    0.00    0.00   -0.75    0.00    0.00    0.00   258.5   -0.02
 151 24 2018    0.00    0.00    0.00    0.54    0.25   -0.01    0.00    0.00   -0.54    0.00    0.00    0.00   259.0    0.01
 152 24 2018    0.00    0.00    0.00    0.52    0.17    0.00    0.00    0.00   -0.51    0.00    0.00    0.00   259.5   -0.02
 153 24 2018    0.00    0.00    0.00    0.33    0.10    0.02    0.00    0.00   -0.36    0.00    0.00    0.00   259.9    0.01
 154 24 2018    0.00    0.00    0.00    0.20    0.05   -0.01    0.00    0.00   -0.20    0.00    0.00    0.00   260.1    0.01
 155 24 2018    0.00    0.00    0.00    0.38    0.09    0.00    0.00    0.00   -0.36    0.00    0.00    0.00   260.4   -0.02
 156 24 2018    0.00    0.00    0.00    0.26    0.05    0.00    0.00    0.00   -0.28    0.00    0.00    0.00   260.7    0.01
 157 24 2018    0.00    0.00    0.00    0.15    0.01    0.01    0.00    0.00   -0.18    0.00    0.00    0.00   260.8    0.02
 158 24 2018    0.00    0.00    0.00    0.25    0.00   -0.02    0.00    0.00   -0.23    0.00    0.00    0.00   261.1    0.00
 159 24 2018    0.00    0.00    0.00    0.18    0.00    0.01    0.00    0.00   -0.18    0.00    0.00    0.00   261.3   -0.01
 160 24 2018    0.00    0.00    0.00    0.21    0.00    0.00    0.00    0.00   -0.21    0.00    0.00    0.00   261.5    0.00
 161 24 2018    0.00    0.00    0.00    0.20    0.01    0.01    0.00    0.00   -0.22    0.00    0.00    0.00   261.7    0.02
 162 24 2018    0.00    0.00    0.00    0.24    0.01   -0.01    0.00    0.00   -0.22    0.00    0.00    0.00   261.9   -0.01
 163 24 2018    0.00    0.00    0.00    0.06    0.00    0.02    0.00    0.00   -0.11    0.00    0.00    0.00   262.0    0.02
 164 24 2018    0.00    0.00    0.00    0.15    0.00   -0.01    0.00    0.00   -0.14    0.00    0.00    0.00   262.1    0.00
 165 24 2018    0.04    0.00    0.02    0.16    0.00   -0.01    0.00    0.00   -0.13    0.00    0.00    0.00   262.3   -0.01
 166 24 2018    1.04    0.00    0.03    0.83    0.00    0.04    0.00    0.00    0.16    0.00    0.00    0.00   263.1    0.00
 167 24 2018    3.08    0.00    0.50    1.29    0.00    0.00    0.00    0.00    1.30    0.00    0.00    0.00   264.4    0.02
 168 24 2018   26.83    0.00    2.99    0.92    0.00   -0.01    0.00    0.00   23.43    0.00    0.00    0.00   265.3    0.00
 169 24 2018    0.13    0.00    0.05    4.02    0.10    0.01    0.00    0.00   -0.95    0.01    0.00    0.00   269.4   -0.03
 170 24 2018    2.88    0.00    0.23    2.06    0.62    0.00    0.00    0.00    0.58    0.05    0.00    0.00   271.4    0.01
 171 24 2018    0.00    0.00    0.00    2.74    1.86    0.00    0.00    0.00   -2.58    0.08    0.00    0.00   274.2   -0.01
 172 24 2018    0.00    0.00    0.00    5.18    3.71    0.01    0.00    0.00   -5.25    0.05    0.00    0.00   279.3    0.01
 173 24 2018    0.00    0.00    0.00    7.15    4.83   -0.02    0.00    0.00   -7.17    0.02    0.00    0.00   286.5    0.01
 174 24 2018    0.17    0.00    0.06    2.71    1.76    0.00    0.00    0.00   -2.66    0.01    0.00    0.00   289.2    0.04
 175 24 2018    3.83    0.00    0.00    2.65    0.29    0.00    0.00    0.00    1.22    0.01    0.00    0.00   291.9    0.02
 176 24 2018    0.00    0.00    0.00    2.85    1.70   -0.01    0.00    0.00   -2.83    0.01    0.00    0.00   294.7   -0.01
 177 24 2018    0.00    0.00    0.00    1.04    0.59   -0.01    0.00    0.00   -1.05    0.01    0.00    0.00   295.8    0.01
 178 24 2018    0.00    0.00    0.00    0.63    0.31    0.00    0.00    0.00   -0.64    0.01    0.00    0.00   296.4    0.00
 179 24 2018    0.00    0.00    0.00    0.55    0.21   -0.01    0.00    0.00   -0.54    0.01    0.00    0.00   296.9   -0.01
 180 24 2018    0.04    0.00    0.02    0.34    0.12    0.03    0.00    0.00   -0.35    0.00    0.00    0.00   297.3    0.01
 181 24 2018    0.96    0.00    0.00    0.80    0.00    0.00    0.00    0.00    0.14    0.00    0.00    0.00   298.1    0.03
 182 24 2018    0.00    0.00    0.00    0.60    0.09   -0.01    0.00    0.00   -0.57    0.00    0.00    0.00   298.7   -0.03
 183 24 2018    0.00    0.00    0.00    0.40    0.07   -0.01    0.00    0.00   -0.38    0.00    0.00    0.00   299.1   -0.02
 184 24 2018    0.00    0.00    0.00    0.18    0.02    0.00    0.00    0.00   -0.21    0.00    0.00    0.00   299.3    0.02
 185 24 2018    0.00    0.00    0.00    0.08    0.02    0.03    0.00    0.00   -0.14    0.00    0.00    0.00   299.3    0.02
 186 24 2018    0.00    0.00    0.00    0.08    0.00    0.00    0.00    0.00   -0.11    0.00    0.00    0.00   299.4    0.02
 187 24 2018    0.29    0.00    0.11    0.18    0.01   -0.01    0.00    0.00    0.00    0.00    0.00    0.00   299.6    0.01
 188 24 2018    6.71    0.00    0.50    3.20    0.29    0.02    0.00    0.00    3.07    0.00    0.00    0.00   302.8    0.02
 189 24 2018    0.00    0.00    0.00    2.63    1.22    0.00    0.00    0.00   -2.17    0.00    0.00    0.00   305.4    0.03
 190 24 2018    0.00    0.00    0.00    0.67    0.24   -0.03    0.00    0.00   -0.67    0.00    0.00    0.00   306.1    0.01
 191 24 2018    0.00    0.00    0.00    0.45    0.13   -0.02    0.00    0.00   -0.48    0.00    0.00    0.00   306.6    0.04
 192 24 2018    0.08    0.00    0.03    0.28    0.05    0.02    0.00    0.00   -0.29    0.00    0.00    0.00   306.8    0.04
 193 24 2018    2.00    0.00    0.03    1.31    0.00    0.02    0.00    0.00    0.64    0.00    0.00    0.00   308.2    0.02
 194 24 2018    1.92    0.00    0.00    1.86    0.04   -0.01    0.00    0.00    0.08    0.00    0.00    0.00   310.0    0.01
 195 24 2018    0.50    0.00    0.18    0.65    0.05    0.00    0.00    0.00   -0.35    0.00    0.00    0.00   310.7    0.02
 196 24 2018   11.58    0.00    3.00    1.47    0.00    0.00    0.00    0.00    7.28    0.00    0.00    0.00   312.1    0.02
 197 24 2018    1.92    0.00    0.07    5.07    0.64    0.01    0.00    0.00   -0.23    0.00    0.00    0.00   317.2   -0.01
 198 24 2018    0.00    0.00    0.00    3.99    2.69   -0.02    0.00    0.00   -3.88    0.00    0.00    0.00   321.2   -0.02
 199 24 2018    0.00    0.00    0.00    1.86    0.93    0.00    0.00    0.00   -1.88    0.00    0.00    0.00   323.1    0.01
 200 24 2018    0.00    0.00    0.00    0.78    0.36   -0.01    0.00    0.00   -0.79    0.00    0.00    0.00   323.8    0.00
 201 24 2018    0.04    0.00    0.02    0.42    0.14    0.00    0.00    0.00   -0.39    0.00    0.00    0.00   324.3    0.00
 202 24 2018    1.58    0.00    0.23    0.94    0.00    0.02    0.00    0.00    0.41    0.00    0.00    0.00   325.2   -0.01
 203 24 2018   14.88    0.00    2.09    4.95    0.76    0.02    0.00    0.00    8.03    0.00    0.00    0.00   330.2    0.01
 204 24 2018   11.50    0.00    3.00    1.57    0.00   -0.01    0.00    0.00    9.02    0.00    0.00    0.00   331.7    0.00
 205 24 2018    0.13    0.00    0.05    4.36    0.60    0.00    0.00    0.00   -1.27    0.00    0.00    0.00   336.1   -0.02
 206 24 2018    2.96    0.00    0.25    4.14    2.30    0.00    0.00    0.00   -1.42    0.00    0.00    0.00   340.2    0.03
 207 24 2018    1.96    0.00    0.09    3.79    2.02    0.00    0.00    0.00   -1.66    0.01    0.00    0.00   344.0   -0.01
 208 24 2018    0.96    0.00    0.00    4.60    2.90   -0.01    0.00    0.00   -3.56    0.01    0.00    0.00   348.6    0.01
