
                                       SUMMARY OF WATER BALANCE

                                                              CHANGE IN STORAGE
                               PRECIP          PLANT   ------------------------------  DEEP                     CUM.
 DAY HR  YR   PRECIP  SNOWMELT INTRCP    ET    TRANSP  CANOPY   SNOW  RESIDUE   SOIL   PERC   RUNOFF   PONDED    ET    ERROR
 208 24 2018    0.96    0.00    0.00    4.76    2.62   -0.01    0.00    0.00   -3.78    0.01    0.00    0.00   357.9    0.11
 209 24 2018    0.00    0.00    0.00    2.19    1.24    0.01    0.00    0.00   -2.22    0.01    0.00    0.00   360.1    0.01
 210 24 2018    0.00    0.00    0.00    1.08    0.48   -0.01    0.00    0.00   -1.06    0.01    0.00    0.00   361.2   -0.02
 211 24 2018    0.00    0.00    0.00    0.59    0.24   -0.02    0.00    0.00   -0.55    0.01    0.00    0.00   361.8   -0.03
 212 24 2018    0.00    0.00    0.00    0.48    0.20    0.02    0.00    0.00   -0.52    0.01    0.00    0.00   362.3    0.02
 213 24 2018    0.00    0.00    0.00    0.30    0.09    0.00    0.00    0.00   -0.31    0.01    0.00    0.00   362.6    0.00
 214 24 2018    0.13    0.00    0.06    0.35    0.10   -0.01    0.00    0.00   -0.30    0.01    0.00    0.00   362.9    0.03
 215 24 2018    2.88    0.00    0.00    2.20    0.00    0.00    0.00    0.00    0.72    0.01    0.00    0.00   365.1    0.01
 216 24 2018    0.08    0.00    0.04    0.84    0.15    0.01    0.00    0.00   -0.85    0.00    0.00    0.00   366.0    0.04
 217 24 2018    1.92    0.00    0.13    1.60    0.01    0.02    0.00    0.00    0.08    0.00    0.00    0.00   367.6    0.13
 218 24 2018    0.00    0.00    0.00    0.72    0.06   -0.01    0.00    0.00   -0.55    0.00    0.00    0.00   368.3   -0.05
 219 24 2018    0.04    0.00    0.02    0.31    0.04   -0.01    0.00    0.00   -0.27    0.00    0.00    0.00   368.6   -0.02
 220 24 2018    0.96    0.00    0.00    0.94    0.00    0.00    0.00    0.00    0.01    0.00    0.00    0.00   369.5    0.02
 221 24 2018    0.00    0.00    0.00    0.36    0.03    0.01    0.00    0.00   -0.41    0.00    0.00    0.00   369.9    0.04
 222 24 2018    0.00    0.00    0.00    0.21    0.03    0.00    0.00    0.00   -0.23    0.00    0.00    0.00   370.1    0.01
 223 24 2018    0.00    0.00    0.00    0.27    0.03   -0.02    0.00    0.00   -0.26    0.00    0.00    0.00   370.4    0.01
 224 24 2018    0.00    0.00    0.00    0.25    0.02   -0.01    0.00    0.00   -0.22    0.00    0.00    0.00   370.6   -0.02
 225 24 2018    0.00    0.00    0.00    0.16    0.00    0.01    0.00    0.00   -0.19    0.00    0.00    0.00   370.8    0.01
 226 24 2018    0.00    0.00    0.00   -0.02    0.00    0.02    0.00    0.00    0.02    0.00    0.00    0.00   370.8   -0.02
 227 24 2018    0.00    0.00    0.00    0.28    0.00   -0.02    0.00    0.00   -0.27    0.00    0.00    0.00   371.1    0.00
 228 24 2018    0.00    0.00    0.00    0.15    0.00    0.01    0.00    0.00   -0.18    0.00    0.00    0.00   371.2    0.02
 229 24 2018    0.04    0.00    0.02    0.08    0.00    0.00    0.00    0.00   -0.10    0.00    0.00    0.00   371.3    0.04
 230 24 2018    0.96    0.00    0.00    0.85    0.00    0.00    0.00    0.00    0.12    0.00    0.00    0.00   372.1    0.01
 231 24 2018    0.00    0.00    0.00    0.30    0.00   -0.01    0.00    0.00   -0.24    0.00    0.00    0.00   372.4   -0.05
 232 24 2018    0.17    0.00    0.08    0.12    0.00    0.00    0.00    0.00   -0.02    0.00    0.00    0.00   372.5   -0.02
 233 24 2018    3.83    0.00    0.06    2.22    0.00    0.01    0.00    0.00    1.61    0.00    0.00    0.00   374.8    0.01
 234 24 2018    0.00    0.00    0.00    0.91    0.12    0.00    0.00    0.00   -0.85    0.00    0.00    0.00   375.7   -0.01
 235 24 2018    0.00    0.00    0.00    0.34    0.02   -0.02    0.00    0.00   -0.32    0.00    0.00    0.00   376.0    0.00
 236 24 2018    0.04    0.00    0.02    0.24    0.02    0.00    0.00    0.00   -0.23    0.00    0.00    0.00   376.3    0.00
 237 24 2018    0.96    0.00    0.00    0.96    0.00    0.00    0.00    0.00    0.02    0.00    0.00    0.00   377.2   -0.01
 238 24 2018    0.17    0.00    0.08    0.37    0.00   -0.01    0.00    0.00   -0.25    0.00    0.00    0.00   377.6   -0.03
 239 24 2018    3.83    0.09    0.05    3.28    0.00    0.01    0.00    0.00    0.58    0.00    0.00    0.00   380.9   -0.01
 240 24 2018    0.00    0.00    0.00    0.63    0.00    0.00    0.00    0.00   -0.59    0.00    0.00    0.00   381.5    0.01
 241 24 2018    0.00    0.00    0.00    0.33    0.00   -0.03    0.00    0.00   -0.30    0.00    0.00    0.00   381.8   -0.01
 242 24 2018    0.00    0.00    0.00    0.18    0.00    0.00    0.00    0.00   -0.18    0.00    0.00    0.00   382.0    0.00
 243 24 2018    0.00    0.00    0.00    0.13    0.00    0.00    0.00    0.00   -0.15    0.00    0.00    0.00   382.1    0.02
 244 24 2018    0.00    0.00    0.00   -0.02    0.00    0.04    0.00    0.00   -0.06    0.00    0.00    0.00   382.1    0.04
 245 24 2018    0.00    0.00    0.00    0.18    0.00   -0.01    0.00    0.00   -0.16    0.00    0.00    0.00   382.3   -0.01
 246 24 2018    0.00    0.00    0.00    0.14    0.00   -0.02    0.00    0.00   -0.09    0.00    0.00    0.00   382.4   -0.03
 247 24 2018    0.25    0.00    0.12    0.02    0.00    0.04    0.00    0.00    0.05    0.00    0.00    0.00   382.5    0.02
 248 24 2018    5.79    0.00    0.90    2.72    0.00   -0.02    0.00    0.00    2.27    0.00    0.00    0.00   385.2    0.03
 249 24 2018    1.00    0.04    0.04    1.75    0.00   -0.01    0.00    0.00    0.12    0.00    0.00    0.00   386.9    0.00
 250 24 2018    1.00    0.13    0.05    1.28    0.04    0.01    0.00    0.00   -0.35    0.00    0.00    0.00   388.2    0.04
 251 24 2018    0.96    0.04    0.00    1.36    0.01    0.00    0.00    0.00   -0.36    0.00    0.00    0.00   389.6    0.00
 252 24 2018    0.00    0.00    0.00    0.54    0.05   -0.02    0.00    0.00   -0.54    0.00    0.00    0.00   390.1    0.02
 253 24 2018    0.00    0.00    0.00    0.29    0.04   -0.02    0.00    0.00   -0.28    0.00    0.00    0.00   390.4    0.02
 254 24 2018    0.00    0.00    0.00    0.21    0.03    0.01    0.00    0.00   -0.22    0.00    0.00    0.00   390.6    0.00
 255 24 2018    0.00    0.00    0.00    0.24    0.02    0.00    0.00    0.00   -0.24    0.00    0.00    0.00   390.8    0.00
 256 24 2018    0.00    0.00    0.00    0.23    0.00    0.00    0.00    0.00   -0.23    0.00    0.00    0.00   391.1    0.00
 257 24 2018    0.00    0.00    0.00    0.15    0.00    0.02    0.00    0.00   -0.18    0.00    0.00    0.00   391.2    0.00
 258 24 2018    0.00    0.00    0.00    0.14    0.00   -0.01    0.00    0.00   -0.16    0.00    0.00    0.00   391.4    0.02
 259 24 2018    0.00    0.00    0.00    0.13    0.00    0.00    0.00    0.00   -0.13    0.00    0.00    0.00   391.5   -0.01
 260 24 2018    0.00    0.00    0.00    0.10    0.00    0.00    0.00    0.00   -0.11    0.00    0.00    0.00   391.6    0.01
 261 24 2018    0.08    0.00    0.04    0.10    0.00    0.00    0.00    0.00   -0.07    0.00    0.00    0.00   391.7    0.02
 262 24 2018    1.92    0.00    0.00    1.58    0.00    0.01    0.00    0.00    0.37    0.00    0.00    0.00   393.3   -0.01
 263 24 2018    0.00    0.00    0.00    0.46    0.00   -0.01    0.00    0.00   -0.47    0.00    0.00    0.00   393.7    0.02
 264 24 2018    0.00    0.00    0.00    0.10    0.00   -0.01    0.00    0.00   -0.08    0.00    0.00    0.00   393.8   -0.01
 265 24 2018    0.00    0.00    0.00    0.17    0.00    0.00    0.00    0.00   -0.17    0.00    0.00    0.00   394.0    0.00
 266 24 2018    0.13    0.07    0.06    0.10    0.00    0.00    0.00    0.00   -0.01    0.00    0.00    0.00   394.1   -0.03
 267 24 2018    2.88    0.53    0.00    2.38    0.00    0.00    0.00    0.00    0.55    0.00    0.00    0.00   396.5    0.00
 268 24 2018    0.00    0.00    0.00    0.47    0.00    0.03    0.00    0.00   -0.53    0.00    0.00    0.00   396.9    0.02
 269 24 2018    0.00    0.00    0.00    0.20    0.00   -0.03    0.00    0.00   -0.16    0.00    0.00    0.00   397.1   -0.01
 270 24 2018    0.00    0.00    0.00    0.09    0.00    0.00    0.00    0.00   -0.08    0.00    0.00    0.00   397.2   -0.01
 271 24 2018    0.00    0.00    0.00    0.07    0.00    0.00    0.00    0.00   -0.07    0.00    0.00    0.00   397.3   -0.01
 272 24 2018    0.00    0.00    0.00    0.09    0.00    0.01    0.00    0.00   -0.09    0.00    0.00    0.00   397.4    0.00
 273 24 2018    0.00    0.00    0.00    0.10    0.00    0.00    0.00    0.00   -0.11    0.00    0.00    0.00   397.5    0.01
 274 24 2018    0.00    0.00    0.00   -0.10    0.00    0.02    0.00    0.00    0.05    0.00    0.00    0.00   397.4    0.03
 275 24 2018    0.00    0.00    0.00   -0.03    0.00    0.01    0.00    0.00   -0.02    0.00    0.00    0.00   397.4    0.04
 276 24 2018    0.13    0.00    0.06    0.09    0.00   -0.01    0.00    0.00    0.00    0.00    0.00    0.00   397.5   -0.02
 277 24 2018    2.92    0.00    0.02    2.26    0.00   -0.01    0.00    0.00    0.70    0.00    0.00    0.00   399.7    0.00
 278 24 2018    1.04    0.17    0.23    1.03    0.00    0.00    0.00    0.00   -0.19    0.00    0.00    0.00   400.7   -0.01
 279 24 2018    1.96    1.93    0.42    0.92    0.00    0.00    0.00    0.00    0.83    0.00    0.00    0.00   401.7    0.01
 280 24 2018    1.17    0.93    0.24    1.13    0.00   -0.01    0.00    0.00    0.08    0.00    0.00    0.13   402.8    0.00
 281 24 2018    4.96    1.34    2.13    0.44    0.00   -0.01    2.68    0.00    0.06    0.00    0.00    0.00   403.2    0.02
 282 24 2018    4.15    0.00    2.98    0.23    0.00    0.00    3.21    0.00   -0.16    0.00    0.00    0.00   403.5    0.02
 283 24 2018    7.33    0.00    2.96    0.30    0.00    0.00    7.05    0.00   -0.01    0.00    0.00    0.00   403.8    0.01
 284 24 2018    3.35    4.50    1.69    2.35    0.00    0.00   -2.25    0.00    4.51    0.00    0.00    0.00   406.1    0.01
 285 24 2018    0.21    2.42    0.10    3.92    2.09   -0.02   -2.23    0.00    0.14    0.00    0.00    0.00   410.0   -0.02
 286 24 2018    5.21    4.68    0.71    4.09    2.24    0.01   -1.78    0.00    2.29    0.00    0.00    0.00   414.1   -0.01
 287 24 2018    9.58    0.68    2.83    1.03    0.00    0.01    5.71    0.00    0.67    0.00    0.00    0.00   415.2    0.03
 288 24 2018    0.04    0.20    1.22    1.65    0.00    0.00   -0.14    0.00    0.13    0.00    0.00    0.00   416.8    0.00
 289 24 2018    0.96    3.10    0.10    1.78    0.18   -0.01   -2.43    0.00    2.76    0.00    0.00    0.00   418.6   -0.02
 290 24 2018    0.00    3.88    0.00    1.27    1.20    0.03   -3.78    0.00    2.57    0.00    0.00    0.00   419.9    0.01
 291 24 2018    0.00    3.68    0.00    1.30    1.21   -0.01   -3.64    0.00    2.37    0.00    0.00    0.00   421.2   -0.03
 292 24 2018    0.00    1.20    0.00    1.85    1.61    0.01   -2.42    0.00    0.58    0.00    0.00    0.00   423.0   -0.02
 293 24 2018    0.00    0.00    0.00    2.01    1.51   -0.04    0.00    0.00   -1.98    0.00    0.00    0.00   425.0    0.01
 294 24 2018    0.00    0.00    0.00    2.33    1.67    0.02    0.00    0.00   -2.35    0.00    0.00    0.00   427.3    0.01
 295 24 2018    0.00    0.00    0.00    1.82    1.40    0.01    0.00    0.00   -1.84    0.00    0.00    0.00   429.2    0.01
 296 24 2018    0.00    0.00    0.00    1.78    1.32    0.02    0.00    0.00   -1.81    0.00    0.00    0.00   431.0    0.01
 297 24 2018    0.00    0.00    0.00    1.72    1.01   -0.03    0.00    0.00   -1.67    0.00    0.00    0.00   432.7   -0.02
 298 24 2018    0.00    0.00    0.00    1.16    0.40    0.01    0.00    0.00   -1.12    0.00    0.00    0.00   433.8   -0.04
 299 24 2018    0.00    0.00    0.00    0.67    0.18    0.00    0.00    0.00   -0.69    0.00    0.00    0.00   434.5    0.03
 300 24 2018    0.00    0.00    0.00    0.38    0.13    0.00    0.00    0.00   -0.41    0.00    0.00    0.00   434.9    0.03
 301 24 2018    0.00    0.00    0.00    0.46    0.11   -0.02    0.00    0.00   -0.43    0.00    0.00    0.00   435.3   -0.01
 302 24 2018    0.50    0.00    0.23    0.32    0.12    0.03    0.00    0.00   -0.09    0.00    0.00    0.00   435.7    0.01
 303 24 2018   11.58    0.99    2.97    0.49    0.00   -0.02    7.80    0.00    0.59    0.00    0.00    0.00   436.1   -0.02
 304 24 2018    2.00    0.15    1.26    2.41    0.00    0.01    1.20    0.00    0.10    0.00    0.00    0.00   438.6    0.00
 305 24 2018    2.29    1.05    0.18    2.28    0.04    0.01    0.09    0.00    1.00    0.00    0.00    0.00   440.8    0.00
 306 24 2018    8.87   11.79    0.37    4.71    0.76    0.01   -6.99    0.00   10.96    0.00    0.00    0.00   445.5    0.00
 307 24 2018    5.88    3.51    0.74    2.41    0.00   -0.01   -2.10    0.00    5.20    0.00    0.00    0.00   448.0    0.01
 308 24 2018    3.08    0.58    0.10    3.03    0.76   -0.01    0.00    0.00    0.57    0.00    0.00    0.11   451.0    0.02
 309 24 2018    4.83    1.64    0.20    3.18    0.69    0.00    0.00    0.00    1.63    0.00    0.00    0.02   454.2    0.01
 310 24 2018    1.00    1.22    0.02    1.41    0.58    0.00    0.00    0.00   -0.36    0.01    0.00    0.14   455.6    0.01
 311 24 2018    0.96    5.27    0.00    0.77    0.08    0.01    0.65    0.00   -0.35    0.02    0.00    0.00   456.4    0.02
 312 24 2018    0.00    0.00    0.00    0.29    0.03   -0.01    0.25    0.00   -0.53    0.01    0.00    0.00   456.6    0.00
 313 24 2018    0.00    0.00    0.00    0.69    0.45   -0.01    0.19    0.00   -0.87    0.01    0.00    0.00   457.3   -0.01
 314 24 2018    0.42    0.03    0.20    1.26    1.21    0.01    0.36    0.00   -1.41    0.00    0.00    0.00   458.6    0.00
 315 24 2018    9.62    0.00    2.97    0.45    0.00    0.01    6.52    0.00   -0.12    0.00    0.00    0.00   459.0    0.00
 316 24 2018    0.96    0.00    0.20    3.22    0.00    0.00    0.62    0.00   -0.11    0.00    0.00    0.00   462.3    0.00
 317 24 2018    0.00    0.00    0.00    0.30    0.07    0.00    0.03    0.00   -0.14    0.00    0.00    0.00   462.5    0.01
 318 24 2018    0.00    0.08    0.00    0.88    0.86   -0.01   -0.10    0.00   -0.79    0.00    0.00    0.00   463.4    0.02
 319 24 2018    0.00    1.64    0.00    1.54    1.49    0.00   -1.61    0.00    0.08    0.00    0.00    0.00   465.0    0.00
 320 24 2018    0.25    0.00    0.12    0.17    0.10    0.01    0.15    0.00   -0.19    0.00    0.00    0.00   465.1    0.00
 321 24 2018    5.75    0.00    2.47    0.34    0.00   -0.01    3.16    0.00   -0.10    0.00    0.00    0.00   465.5    0.00
 322 24 2018    0.00    0.00    0.00    2.53    0.03   -0.01    0.04    0.00   -0.09    0.00    0.00    0.00   468.0    0.00
 323 24 2018    0.00    0.00    0.00    0.08    0.01    0.01    0.02    0.00   -0.11    0.00    0.00    0.00   468.1    0.00
 324 24 2018    0.00    0.01    0.00    0.30    0.27   -0.01    0.00    0.00   -0.39    0.00    0.00    0.00   468.4    0.10
 325 24 2018    0.00    0.08    0.00    0.21    0.19    0.00   -0.11    0.00   -0.09    0.00    0.00    0.00   468.6   -0.01
 326 24 2018    0.13    1.02    0.06    0.76    0.82    0.03   -1.02    0.00    0.23    0.00    0.00    0.00   469.4    0.06
 327 24 2018    3.33    4.65    0.21    1.86    0.45    0.00   -2.91    0.00    2.75    0.00    0.00    1.50   471.2    0.00
 328 24 2018   10.58    2.77    2.62    2.63    0.00   -0.02    2.86    0.00    1.47    0.00    0.00    2.74   473.8    0.00
 329 24 2018    0.96    0.00    0.00    3.16    0.00   -0.01    0.55    0.00    0.12    0.00    0.00    2.48   477.0    0.01
 330 24 2018    0.00    0.00    0.00    0.18    0.00    0.00    0.05    0.00   -0.13    0.00    0.00    2.42   477.2   -0.03
 331 24 2018    0.17    0.00    0.08    0.06    0.01    0.01    0.14    0.00   -0.04    0.00    0.00    2.35   477.2    0.00
 332 24 2018    3.83    0.00    0.24    1.66    0.02    0.03    1.97    0.00   -0.07    0.00    0.00    2.19   478.9    0.25
 333 24 2018    0.04    0.00    0.02    0.58    0.23   -0.03    0.02    0.00   -0.01    0.00    0.00    1.94   479.5   -0.04
 334 24 2018    0.96    0.00    0.00    0.50    0.01    0.01    0.53    0.00   -0.04    0.00    0.00    1.81   480.0    0.11
 335 24 2018    0.00    0.00    0.00    0.15    0.01   -0.02    0.02    0.00    0.06    0.00    0.00    1.64   480.1   -0.05
 336 24 2018    0.04    0.00    0.02    0.02    0.00    0.01    0.08    0.00    0.04    0.00    0.00    1.49   480.1    0.01
 337 24 2018    0.96    0.00    0.00    0.50    0.00   -0.01    0.56    0.00    0.05    0.00    0.00    1.31   480.6    0.07
 338 24 2018    0.08    0.00    0.04    0.14    0.00   -0.01    0.05    0.00    0.02    0.00    0.00    1.16   480.8   -0.01
 339 24 2018    1.96    0.00    0.05    0.95    0.00    0.01    1.02    0.00   -0.23    0.00    0.00    1.03   481.7    0.32
 340 24 2018    0.96    0.03    0.11    0.40    0.01    0.00    0.43    0.00    0.16    0.00    0.00    0.91   482.1    0.04
 341 24 2018    0.00    0.00    0.00    0.18    0.01    0.01   -0.04    0.00    0.08    0.00    0.00    0.78   482.3    0.00
 342 24 2018    0.00    0.00    0.00    0.08    0.00   -0.01   -0.03    0.00    0.09    0.00    0.00    0.64   482.4    0.01
 343 24 2018    0.00    0.00    0.00    0.15    0.01   -0.02   -0.04    0.00    0.08    0.00    0.00    0.48   482.6   -0.01
 344 24 2018    0.00    0.00    0.00    0.10    0.04    0.00   -0.02    0.00    0.09    0.00    0.00    0.33   482.6   -0.01
 345 24 2018    0.08    0.00    0.04    0.12    0.00    0.00    0.02    0.00    0.07    0.00    0.00    0.18   482.8   -0.02
 346 24 2018    1.92    0.00    0.00    1.03    0.01    0.02    0.97    0.00   -0.22    0.00    0.00    0.05   483.8    0.30
 347 24 2018    0.00    0.00    0.00    0.04    0.00   -0.01    0.02    0.00   -0.01    0.00    0.00    0.00   483.8    0.01
 348 24 2018    0.00    0.00    0.00    0.07    0.06    0.00   -0.02    0.00   -0.05    0.00    0.00    0.00   483.9    0.00
 349 24 2018    0.00    0.00    0.00    0.07    0.05    0.00   -0.04    0.00   -0.03    0.00    0.00    0.00   484.0    0.00
 350 24 2018    0.00    0.03    0.00    0.42    0.41    0.00   -0.04    0.00   -0.38    0.00    0.00    0.00   484.4   -0.01
 351 24 2018    0.00    0.03    0.00    0.37    0.37    0.01   -0.07    0.00   -0.31    0.00    0.00    0.00   484.8    0.01
 352 24 2018    0.21    0.00    0.10   -0.02    0.08    0.00    0.13    0.00   -0.13    0.00    0.00    0.00   484.7    0.13
 353 24 2018    4.79    0.00    0.25    2.13    0.00    0.00    2.56    0.00   -0.05    0.00    0.00    0.00   486.9    0.00
 354 24 2018    0.00    0.00    0.00    0.29    0.01   -0.01    0.02    0.00   -0.04    0.00    0.00    0.00   487.2   -0.02
 355 24 2018    0.13    0.00    0.06    0.10    0.03    0.00    0.05    0.00   -0.03    0.00    0.00    0.00   487.3   -0.05
 356 24 2018    2.88    0.00    0.00    1.45    0.00   -0.01    1.55    0.00   -0.06    0.00    0.00    0.00   488.7    0.00
 357 24 2018    0.08    0.00    0.04    0.00    0.00    0.01    0.06    0.00   -0.04    0.00    0.00    0.00   488.7    0.01
 358 24 2018    1.92    0.00    0.05    0.88    0.00    0.00    1.03    0.00   -0.02    0.00    0.00    0.00   489.6    0.02
 359 24 2018    0.04    0.00    0.02    0.06    0.00    0.00    0.06    0.00   -0.14    0.00    0.00    0.00   489.6    0.09
 360 24 2018    0.96    0.00    0.15    0.31    0.00    0.00    0.54    0.00   -0.25    0.00    0.00    0.00   490.0    0.23
 361 24 2018    0.04    0.00    0.02    0.19    0.00    0.00    0.06    0.00   -0.05    0.00    0.00    0.00   490.1   -0.01
 362 24 2018    0.96    0.00    0.06    0.42    0.00    0.00    0.56    0.00   -0.04    0.00    0.00    0.00   490.6   -0.01
 363 24 2018    0.00    0.00    0.00    0.04    0.00    0.00    0.01    0.00   -0.02    0.00    0.00    0.00   490.6    0.03
 364 24 2018    0.08    0.00    0.04    0.01    0.00    0.01    0.04    0.00   -0.11    0.00    0.00    0.00   490.6    0.10
