
                                       SUMMARY OF WATER BALANCE

                                                              CHANGE IN STORAGE
                               PRECIP          PLANT   ------------------------------  DEEP                     CUM.
 DAY HR  YR   PRECIP  SNOWMELT INTRCP    ET    TRANSP  CANOPY   SNOW  RESIDUE   SOIL   PERC   RUNOFF   PONDED    ET    ERROR
  73 24 2018    0.08    9.29    0.03    1.47    1.46    0.00   -9.28    0.00    3.81    0.00    0.00    4.06    47.7    0.00
  74 24 2018    1.92    0.98    0.00    1.52    0.72    0.00    0.17    0.00    9.37    1.30    0.00    0.00    49.2   -6.36
  75 24 2018    0.00    0.55    0.00    1.56    1.20   -0.01   -0.88    0.00   -2.47    1.82    0.00    0.00    50.7   -0.02
  76 24 2018    0.21    8.76    0.08    1.59    1.53    0.00   -8.68    0.00    0.85    1.31    0.00    5.17    52.3   -0.13
  77 24 2018    4.79    0.00    0.35    1.81    0.31    0.00    3.04    0.00   -0.29    2.55    0.00    2.62    54.1   -0.04
  78 24 2018    0.04    0.00    0.01    0.80    0.36    0.00   -0.05    0.00   -1.44    2.41    0.00    1.26    54.9    0.01
  79 24 2018    0.96    0.00    0.00    0.51    0.02    0.00    0.50    0.00   -0.84    1.62    0.00    0.45    55.5    0.00
  80 24 2018    0.04    0.10    0.01    0.99    0.98    0.01   -0.10    0.00   -1.35    0.94    0.00    0.00    56.4   -0.01
  81 24 2018    1.21    5.45    0.09    2.08    1.72    0.01   -4.70    0.00    0.23    0.49    0.00    3.00    58.5    0.01
  82 24 2018    5.75    9.47    0.11    3.14    0.92    0.00   -5.91    0.00    1.92    0.82    0.00    8.84    61.7   -0.07
  83 24 2018    0.04   10.61    0.02    2.04    1.87   -0.01  -10.61    0.00    0.34    2.46    0.00   14.73    63.7    0.03
  84 24 2018    1.38    7.32    0.23    1.82    1.51    0.01   -6.45    0.00    0.11    3.50    0.00   16.87    65.5    0.03
  85 24 2018    9.67    6.73    1.41    2.68    0.31   -0.01   -0.56    0.00   -0.10    3.74    1.09   18.61    68.2   -0.09
  86 24 2018    2.21    0.00    0.11    2.15    0.00   -0.01    1.41    0.00   -0.26    2.88    0.00   16.01    70.3   -0.06
  87 24 2018    6.79    0.00    0.75    1.90    0.09    0.01    4.34    0.00   -1.05    2.36    0.00   14.54    72.2    0.07
  88 24 2018    1.92    0.00    0.00    1.55    0.09    0.00    1.24    0.00   -0.84    1.75    0.00   13.50    73.8    0.00
  89 24 2018    0.00    0.59    0.00    1.41    1.39    0.00   -0.63    0.00   -0.76    1.33    0.00   12.15    75.2   -0.02
  90 24 2018    0.29    2.06    0.11    1.92    1.90    0.00   -1.90    0.00    0.33    1.18    0.00   10.85    77.1   -0.03
  91 24 2018    6.83    4.27    0.05    4.47    1.91   -0.01    0.06    0.00    0.96    1.47    0.00   10.79    81.6   -0.01
  92 24 2018    2.88   11.46    0.00    4.52    3.34    0.01   -9.64    0.00    0.08    2.47    0.00   16.32    86.1   -0.05
  93 24 2018    0.00    4.47    0.00    2.27    1.41   -0.01   -5.14    0.00   -0.97    1.70    0.00   18.49    88.4   -0.02
  94 24 2018    0.00    9.04    0.00    2.85    2.60    0.01   -9.00    0.00    0.00    0.16    5.45   19.00    91.2    0.02
  95 24 2018    0.67    0.42    0.24    2.09    1.85    0.01    0.00    0.00    7.63    9.27    0.00    0.42    93.3   -0.01
  96 24 2018   15.58    0.00    2.95    0.47    0.00    0.00   13.04    0.00    3.89   -2.69    0.00    0.00    93.8   -1.41
  97 24 2018    6.21    2.14    2.14    2.22    0.00    0.01    2.61    0.00    0.18    0.38    0.00    1.63    96.0   -0.01
  98 24 2018   10.67    2.37    1.60    4.08    0.00   -0.02    4.80    0.00   -0.03    1.15    0.00    2.85   100.1    0.00
  99 24 2018    2.88    2.95    0.00    3.81    1.18    0.00   -1.08    0.00   -0.57    1.16    0.00    4.02   103.9   -0.02
 100 24 2018    0.00    4.91    0.00    2.87    2.85    0.00   -4.92    0.00   -1.29    0.85    0.00    6.53   106.8   -0.02
 101 24 2018    0.04    8.98    0.02    4.36    4.32    0.00   -8.96    0.00   -0.35   -0.05    0.00   11.58   111.1   -0.03
 102 24 2018    0.96    3.49    0.00    4.75    3.97    0.01   -5.48    0.00    4.86    6.28    0.00    2.25   115.9   -0.10
 103 24 2018    0.04    0.16    0.02    1.23    0.19   -0.01    0.00    0.00    1.66   -2.99    0.00    1.72   117.1    0.67
 104 24 2018    1.00    4.59    0.02    2.78    1.58    0.01    0.00    0.00   -0.19    0.00    0.00    0.27   119.9   -0.15
 105 24 2018    0.96    3.48    0.00    3.26    2.49    0.00    0.00    0.00   -2.24    0.04    0.00    0.13   123.2    0.05
 106 24 2018    0.13    0.00    0.05    3.61    2.99   -0.01    0.00    0.00   -4.87   -0.02    0.00    0.00   126.8    1.50
 107 24 2018    2.88    1.83    0.00    3.13    1.39    0.00    0.87    0.00   13.46   -0.40    0.00    0.00   129.9  -14.14
 108 24 2018    0.00    0.62    0.00    2.52    2.18    0.00   -0.87    0.00    0.56   -2.17    0.00    0.00   132.4   -0.05
 109 24 2018    0.25    0.16    0.09    2.84    2.39    0.01    0.00    0.00   -2.86    0.02    0.00    0.16   135.3   -0.01
 110 24 2018    5.96    1.83    0.94    1.34    0.03    0.00    3.05    0.00   -0.25    0.44    0.00    0.67   136.6    0.02
 111 24 2018    4.79    0.00    0.46    2.21    0.00    0.01    3.20    0.00   -0.23    0.54    0.00    0.21   138.8    0.01
 112 24 2018    0.04    4.32    0.02    2.43    1.95    0.00   -4.25    0.00   -0.31    0.07    0.00    2.75   141.2    0.01
 113 24 2018    1.50    2.84    0.26    3.97    3.50    0.00   -2.01    0.00   -1.55    0.43    0.00    3.05   145.2    0.10
 114 24 2018   12.46    0.00    2.94    0.33    0.00   -0.01   10.07    0.00   -0.25    2.67    0.00    0.00   145.5    0.01
 115 24 2018    0.00    3.68    0.00    4.39    1.44    0.00   -3.63    0.00   -0.58    0.14    0.00    2.59   149.9    0.03
 116 24 2018    0.00    4.48    0.00    1.90    1.88    0.00   -4.38    0.00   -0.23   -0.04    0.00    5.35   151.8   -0.02
 117 24 2018    0.00    1.09    0.00    3.23    2.98    0.00   -2.07    0.00   -1.09    0.08    0.00    5.38   155.1   -0.18
 118 24 2018    0.00    0.00    0.00    3.24    2.87    0.01    0.00    0.00   -1.15    5.04    0.00    0.00   158.3   -1.75
 119 24 2018    0.00    0.00    0.00    4.12    3.50   -0.01    0.00    0.00   -4.12    0.05    0.00    0.00   162.4   -0.05
 120 24 2018    0.08    0.05    0.03    4.36    3.48    0.01    0.00    0.00   -4.38    0.05    0.00    0.00   166.8    0.02
 121 24 2018    2.75    2.71    0.49    1.51    0.82    0.00    0.80    0.00    1.63    0.05    0.00    0.00   168.3   -1.68
 122 24 2018   20.21    0.18    2.96    0.14    0.00    0.00   17.46    0.00    2.32    0.04    0.00    0.00   168.4   -2.21
 123 24 2018   23.96    2.94    2.90    0.29    0.00    0.00   20.79    0.00    2.91    0.03    0.00    0.00   168.7    0.00
 124 24 2018    0.00    4.29    0.00    3.65    0.73    0.00   -4.32    0.00    1.41    2.13    0.00    0.00   172.4    0.03
 125 24 2018    0.00   10.20    0.00    3.72    3.70    0.00  -10.22    0.00    0.47    6.00    0.00    0.06   176.1   -0.03
 126 24 2018    0.00   10.50    0.00    2.82    2.80    0.00  -10.48    0.00    0.94    6.35    0.00    0.46   178.9   -0.03
 127 24 2018    0.00   13.40    0.00    3.65    3.61    0.00  -13.28    0.00    0.22    9.91    0.00    0.00   182.6   -0.03
 128 24 2018    0.00    0.03    0.00    5.06    4.20    0.00   -0.74    0.00   -4.45    0.15    0.00    0.00   187.6   -0.02
 129 24 2018    0.00    0.00    0.00    4.38    3.74    0.00    0.00    0.00   -1.57    0.05    0.00    0.00   192.0   -2.87
 130 24 2018    0.04    0.00    0.02    5.34    4.28    0.01    0.00    0.00   -5.40    0.05    0.00    0.00   197.3    0.02
 131 24 2018    1.04    0.05    0.12    2.66    1.99    0.00    0.00    0.00   -1.78    0.05    0.00    0.00   200.0    0.00
 132 24 2018    2.38    0.05    0.42    1.76    0.64    0.00    0.00    0.00    0.27    0.06    0.00    0.00   201.8   -0.02
 133 24 2018   10.58    1.65    2.55    1.93    0.00   -0.01    0.00    0.00    7.31    0.73    0.00    0.03   203.7   -1.53
 134 24 2018    0.96    0.29    1.53    1.47    0.00    0.00    0.00    0.00   -0.20    0.73    0.00    0.03   205.2   -0.02
 135 24 2018    0.00    0.00    0.00    2.92    1.01    0.00    0.00    0.00   -2.31    0.29    0.00    0.00   208.1    0.65
 136 24 2018    0.00    0.00    0.00    4.16    3.62    0.00    0.00    0.00   -2.00    0.20    0.00    0.00   212.3   -2.36
 137 24 2018    0.04    0.00    0.02    4.15    3.68   -0.01    0.00    0.00   -3.54    0.18    0.00    0.00   216.4   -0.74
 138 24 2018    1.63    0.74    0.26    1.46    1.07    0.02    0.00    0.00   -0.75    0.18    0.00    0.45   217.9    0.02
 139 24 2018   15.42    1.71    2.99    0.47    0.00    0.00    5.89    0.00   10.81    2.75    0.00    0.00   218.3   -6.77
 140 24 2018    1.92    6.22    1.79    1.65    0.00    0.00   -4.67    0.00    1.30    4.83    0.00    0.00   220.0    0.01
 141 24 2018    0.04    0.65    0.02    4.31    2.01    0.00   -1.22    0.00   -2.70    1.44    0.00    0.03   224.3   -0.04
 142 24 2018    0.96    0.53    0.00    3.11    2.39    0.01    0.00    0.00   -2.42    0.30    0.00    0.00   227.4    0.00
 143 24 2018    0.00    0.00    0.00    2.54    2.19    0.00    0.00    0.00   -2.59    0.21    0.00    0.00   230.0   -0.17
 144 24 2018    0.00    0.00    0.00    4.90    3.93   -0.01    0.00    0.00   -5.06    0.17    0.00    0.00   234.9    0.00
 145 24 2018    0.00    0.00    0.00    4.91    4.00    0.02    0.00    0.00   -5.13    0.08    0.00    0.00   239.8    0.11
 146 24 2018    0.00    0.00    0.00    4.90    3.93   -0.03    0.00    0.00   -4.85    0.04    0.00    0.00   244.7   -0.06
 147 24 2018    0.04    0.00    0.02    3.97    2.99    0.02    0.00    0.00   -4.00    0.02    0.00    0.00   248.6    0.00
 148 24 2018    0.96    0.00    0.01    2.08    1.27   -0.01    0.00    0.00   -1.17    0.03    0.00    0.00   250.7    0.04
 149 24 2018    0.00    0.00    0.00    2.91    2.14    0.00    0.00    0.00   -2.91    0.02    0.00    0.00   253.6   -0.01
 150 24 2018    0.00    0.00    0.00    5.04    3.50    0.00    0.00    0.00   -5.05    0.00    0.00    0.00   258.7    0.01
 151 24 2018    0.00    0.00    0.00    5.22    3.72   -0.01    0.00    0.00   -5.20    0.00    0.00    0.00   263.9   -0.01
 152 24 2018    0.00    0.00    0.00    4.26    1.32   -0.01    0.00    0.00   -4.24    0.00    0.00    0.00   268.1   -0.02
 153 24 2018    0.00    0.00    0.00    2.28    0.12    0.02    0.00    0.00   -2.32    0.00    0.00    0.00   270.4    0.02
 154 24 2018    0.00    0.00    0.00    1.29    0.00   -0.01    0.00    0.00   -1.28    0.00    0.00    0.00   271.7    0.00
 155 24 2018    0.00    0.00    0.00    1.82    0.00    0.00    0.00    0.00   -1.81    0.00    0.00    0.00   273.5    0.00
 156 24 2018    0.00    0.00    0.00    0.78    0.00    0.00    0.00    0.00   -0.79    0.00    0.00    0.00   274.3    0.01
 157 24 2018    0.00    0.00    0.00    0.44    0.00    0.01    0.00    0.00   -0.47    0.00    0.00    0.00   274.8    0.02
 158 24 2018    0.00    0.00    0.00    0.41    0.00   -0.02    0.00    0.00   -0.39    0.00    0.00    0.00   275.2    0.00
 159 24 2018    0.00    0.00    0.00    0.29    0.00    0.01    0.00    0.00   -0.28    0.00    0.00    0.00   275.5   -0.01
 160 24 2018    0.00    0.00    0.00    0.24    0.00    0.00    0.00    0.00   -0.24    0.00    0.00    0.00   275.7    0.00
 161 24 2018    0.00    0.00    0.00    0.19    0.00    0.01    0.00    0.00   -0.21    0.00    0.00    0.00   275.9    0.02
 162 24 2018    0.00    0.00    0.00    0.21    0.00   -0.01    0.00    0.00   -0.19    0.00    0.00    0.00   276.1   -0.01
 163 24 2018    0.00    0.00    0.00    0.05    0.00    0.02    0.00    0.00   -0.09    0.00    0.00    0.00   276.1    0.02
 164 24 2018    0.00    0.00    0.00    0.09    0.00   -0.01    0.00    0.00   -0.08    0.00    0.00    0.00   276.2    0.00
 165 24 2018    0.04    0.00    0.02    0.12    0.00   -0.01    0.00    0.00   -0.08    0.00    0.00    0.00   276.4   -0.01
 166 24 2018    1.04    0.00    0.03    0.73    0.00    0.04    0.00    0.00    0.27    0.00    0.00    0.00   277.1   -0.01
 167 24 2018    3.08    0.00    0.49    1.01    0.00    0.01    0.00    0.00    1.57    0.00    0.00    0.00   278.1    0.03
 168 24 2018   26.83    0.00    2.99    0.92    0.00   -0.01    0.00    0.00   23.22    0.20    0.00    0.00   279.0    0.00
 169 24 2018    0.13    0.00    0.05    4.13    0.12    0.01    0.00    0.00   -1.52    0.47    0.00    0.00   283.2   -0.03
 170 24 2018    2.88    0.00    0.23    2.07    0.62    0.00    0.00    0.00    0.22    0.39    0.00    0.00   285.2    0.01
 171 24 2018    0.00    0.00    0.00    2.78    1.88    0.00    0.00    0.00   -2.72    0.18    0.00    0.00   288.0   -0.01
 172 24 2018    0.00    0.00    0.00    5.24    3.73    0.01    0.00    0.00   -5.28    0.01    0.00    0.00   293.2    0.01
 173 24 2018    0.00    0.00    0.00    6.18    3.75   -0.02    0.00    0.00   -6.17    0.00    0.00    0.00   299.4    0.00
 174 24 2018    0.17    0.00    0.06    2.31    0.72    0.00    0.00    0.00   -2.23    0.00    0.00    0.00   301.7    0.03
 175 24 2018    3.83    0.00    0.00    2.36    0.00    0.00    0.00    0.00    1.53    0.00    0.00    0.00   304.1    0.00
 176 24 2018    0.00    0.00    0.00    2.54    0.44   -0.01    0.00    0.00   -2.56    0.00    0.00    0.00   306.6    0.02
 177 24 2018    0.00    0.00    0.00    2.75    0.02   -0.01    0.00    0.00   -2.74    0.00    0.00    0.00   309.4    0.01
 178 24 2018    0.00    0.00    0.00    1.11    0.00    0.00    0.00    0.00   -1.13    0.00    0.00    0.00   310.5    0.01
 179 24 2018    0.00    0.00    0.00    0.70    0.00   -0.01    0.00    0.00   -0.68    0.00    0.00    0.00   311.2   -0.01
 180 24 2018    0.04    0.00    0.02    0.39    0.00    0.03    0.00    0.00   -0.41    0.00    0.00    0.00   311.6    0.00
 181 24 2018    0.96    0.00    0.00    0.70    0.00    0.00    0.00    0.00    0.25    0.00    0.00    0.00   312.3    0.02
 182 24 2018    0.00    0.00    0.00    0.56    0.00   -0.01    0.00    0.00   -0.52    0.00    0.00    0.00   312.8   -0.03
 183 24 2018    0.00    0.00    0.00    0.39    0.00   -0.01    0.00    0.00   -0.36    0.00    0.00    0.00   313.2   -0.01
 184 24 2018    0.00    0.00    0.00    0.18    0.00    0.00    0.00    0.00   -0.20    0.00    0.00    0.00   313.4    0.02
 185 24 2018    0.00    0.00    0.00    0.05    0.00    0.03    0.00    0.00   -0.11    0.00    0.00    0.00   313.5    0.02
 186 24 2018    0.00    0.00    0.00   -0.03    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   313.4    0.03
 187 24 2018    0.29    0.00    0.11    0.13    0.00   -0.01    0.00    0.00    0.06    0.00    0.00    0.00   313.6    0.01
 188 24 2018    6.71    0.00    0.44    2.95    0.00    0.02    0.00    0.00    3.40    0.00    0.00    0.00   316.5    0.00
 189 24 2018    0.00    0.00    0.00    1.93    0.00    0.00    0.00    0.00   -1.52    0.00    0.00    0.00   318.4    0.02
 190 24 2018    0.00    0.00    0.00    1.19    0.00   -0.03    0.00    0.00   -1.18    0.00    0.00    0.00   319.6    0.01
 191 24 2018    0.00    0.00    0.00    0.56    0.00   -0.02    0.00    0.00   -0.58    0.00    0.00    0.00   320.2    0.04
 192 24 2018    0.08    0.00    0.03    0.28    0.00    0.02    0.00    0.00   -0.29    0.00    0.00    0.00   320.5    0.04
 193 24 2018    2.00    0.00    0.03    1.03    0.00    0.02    0.00    0.00    0.93    0.00    0.00    0.00   321.5    0.02
 194 24 2018    1.92    0.00    0.00    1.64    0.00   -0.01    0.00    0.00    0.28    0.00    0.00    0.00   323.1    0.03
 195 24 2018    0.50    0.00    0.18    0.75    0.00    0.00    0.00    0.00   -0.46    0.00    0.00    0.00   323.9    0.02
 196 24 2018   11.58    0.00    3.00    1.43    0.00    0.00    0.00    0.00    7.32    0.00    0.00    0.00   325.3    0.01
 197 24 2018    1.92    0.00    0.08    4.46    0.00    0.01    0.00    0.00    0.38    0.00    0.00    0.00   329.8   -0.02
 198 24 2018    0.00    0.00    0.00    2.22    0.66   -0.02    0.00    0.00   -2.11    0.00    0.00    0.00   332.0   -0.01
 199 24 2018    0.00    0.00    0.00    1.95    0.04    0.01    0.00    0.00   -1.98    0.00    0.00    0.00   334.0    0.01
 200 24 2018    0.00    0.00    0.00    2.07    0.00   -0.01    0.00    0.00   -2.07    0.00    0.00    0.00   336.0    0.00
 201 24 2018    0.04    0.00    0.02    0.79    0.00    0.00    0.00    0.00   -0.76    0.00    0.00    0.00   336.8    0.00
 202 24 2018    1.58    0.00    0.23    1.08    0.00    0.02    0.00    0.00    0.28    0.00    0.00    0.00   337.9   -0.01
 203 24 2018   14.88    0.00    2.10    4.19    0.08    0.02    0.00    0.00    8.79    0.00    0.00    0.00   342.1    0.01
 204 24 2018   11.50    0.00    3.00    1.67    0.00   -0.01    0.00    0.00    9.04    0.04    0.00    0.00   343.8   -0.14
 205 24 2018    0.13    0.00    0.05    4.43    0.60    0.00    0.00    0.00   -1.39    0.07    0.00    0.00   348.2   -0.03
 206 24 2018    2.96    0.00    0.26    3.95    2.04    0.00    0.00    0.00   -1.23    0.02    0.00    0.00   352.1    0.01
 207 24 2018    1.96    0.00    0.09    3.81    2.03    0.00    0.00    0.00   -1.72    0.01    0.00    0.00   355.9    0.02
